window,ppo,rsi,Date_to_use_on,Pct_Change_Vol_1,Pct_Change_Vol_2,Pct_Change_Vol_3,Pct_Change_Vol_4,Pct_Change_Vol_5,Pct_Change_Vol_6,Pct_Change_Vol_7,Pct_Change_Vol_8,Pct_Change_Vol_9,Pct_Change_Vol_10,Pct_Change_Vol_11,Pct_Change_Vol_12,Pct_Change_Vol_13,Pct_Change_Vol_14,Pct_Change_Vol_15,Pct_Change_Vol_16,Pct_Change_Vol_17,Pct_Change_Vol_18,Pct_Change_Vol_19,Pct_Change_Vol_20,Pct_Change_Vol_21,Pct_Change_Vol_22,Pct_Change_Vol_23,Pct_Change_Vol_24,Pct_Change_Vol_25
0,1,6,2001-07-17,-0.030058615384386922,-0.021970729294966462,0.07317536454155049,-0.030868062134805085,0.040167268457120375,-0.011926972150504755,-0.0205218211198116,0.029129463506273545,-0.01324216670231615,-0.03444295239549855,0.036192093775820444,-0.04002894634150311,0.008767764268145628,-0.0037278554162375466,0.06904963179342682,-0.060781208627571304,-0.10537089346790718,-0.08052404330526142,0.004769696922152233,0.022020106756545532,0.047705243991912116,0.07514459580368049,0.1244585305543664,0.029219779162200643,-0.04484783138026571
25,1,1,2001-08-21,0.11144496896150491,0.2650812627005179,0.09695456043474682,-0.035808600959823744,-0.08738491804822335,-0.04873139412445937,-0.013054691036053945,-0.035211580896823524,-0.042542513212387445,-0.06917891243209462,-0.06600094579155613,-0.032137118362111194,-0.0496153503942629,-0.07290270808124977,-0.1070831446586532,-0.06526709235664341,0.0014260610656651185,-0.04118604032446249,-0.044370624059281605,-0.06316282099736381,-0.0041011170068621094,0.03613608131282797,0.028757803958759487,-0.025430321111556964,0.005658857163605147
50,11,4,2001-10-02,-0.0371066313997096,-0.04026365594593262,-0.0061773552406502175,0.04488142770800141,-0.03878478124200524,-0.036805992024398826,0.015947300722398916,0.1029303592273576,-0.01688048835238143,0.06981057195422613,0.06232678694259963,0.005737323449222176,-0.017953011027077026,0.022877954295399183,0.10236785216476596,0.012145667568173035,0.0333256377143778,0.045657045242095906,0.11088372838422078,-0.03081738811294621,0.0075160130860998375,0.05738434432780104,-0.02348265644980685,-0.0025883411960136993,-0.06736559504937145
75,1,13,2001-11-06,-0.048793590734324876,0.16595722383023293,0.00722922884566346,-0.017224101258894176,-0.06947395537205125,-0.07797895563188262,-0.00833003032160351,0.005481635984957434,-0.017366577761459112,-2.3551567042034982e-05,-0.05590489901735285,-0.007888712391428077,0.16176986573137908,-0.07987672383132882,0.03506300760854986,0.1651216261713988,-0.004200349755641097,-0.05152103800007424,-0.03580168458748756,-0.048877680571318805,-0.02614257038042611,-0.024141929380840477,-0.0018787731585988565,-0.05791821157128285,-0.03209507629897945
100,8,1,2001-12-12,0.014739871114513026,0.047498618089888645,0.01786868657647389,-0.0876300718941957,-0.04495050488230934,-0.02671257484019085,-0.02527120277928574,-0.0267810298932305,-0.01247667211673198,0.052566894722188895,0.009235771454334296,-0.03607458060778146,-0.11747786138676464,0.16254585644967268,0.004803082377946577,-0.006504166101589881,-0.03385407933971918,0.03230473842505588,-0.04635193958939443,0.08284588517314573,0.1728511426437218,0.012199428933990175,-0.05534474542712464,-0.0667402214727929,-0.04104095709365574
125,1,2,2002-01-18,-0.04366383113520422,-0.03541160032125801,-0.03600222255353025,-0.04201293927315697,0.0042389826940703035,0.040187725731464896,-0.011758128897964015,0.013023046911521119,-0.12131088019785208,-0.04677852897095491,-0.006916438376236345,0.07724662195945387,-0.05503323823742501,0.24800643957344892,0.2183253701634671,0.05078971289290979,0.05733800488094687,0.04833619527969368,-0.013355100737871495,0.042796974569363266,-0.008564452701548708,0.02091991465221521,-0.03437737122747997,0.0877390910590028,0.10495541587983892
150,1,3,2002-02-26,-0.033714593331006903,-0.033741716796755084,0.014490256979938554,-0.02507627062997575,-0.08246308456355778,-0.07582495054264604,-0.04502795171918317,0.06975057037668231,0.05378397797321233,0.013685176386133646,0.06290316883432534,0.024511527621223328,0.07385179821219268,-0.0304242726388545,-0.023807268928425218,-0.004413938832032449,-0.06939296268047024,-0.027248434158853918,-0.045624259704071246,-0.040443352630915586,0.023417418066078,-0.02715854656623784,0.04996976078882032,0.022770023647503468,0.02749302589520708
175,1,1,2002-04-03,-0.046291020338043776,0.29276254003592794,-0.0006100981633563318,-0.03673868799451874,-0.03252777617641067,-0.05493416323592748,-0.06766162486701222,-0.048312610120542776,-0.03800649106736809,-0.036549406048387634,-0.03614436935005605,-0.05734505222650654,-0.043045187152453646,-0.02548398988607925,0.012677897834976415,-0.022996186990144052,0.008806372620627556,0.18380153037095082,-0.060279109718925694,-0.024416967906501497,-0.023696197909229944,-0.08782144965199823,-0.09237407097365213,-0.02954505095303317,-0.022704931758242286
200,1,1,2002-05-08,-0.012589663691754294,0.07187771905162843,0.019320697787547525,0.005764332479217371,-0.03761859599511397,-0.011984090324791419,0.10606457527856428,0.03093415397866961,0.013708258626068615,0.18547485856026147,0.030702717143540115,0.027672529851928473,0.01121926874171475,-0.036694179638840585,-0.04846223879587597,-0.08722172162225506,-0.05291917854061012,0.013509065606709836,-0.006422298859860676,-0.0007424877981940803,-0.03676180014139563,-0.01834357055412983,-0.020749635594108584,-0.00680832247813945,-0.009901416085060788
225,1,5,2002-06-13,0.10768651780175853,-0.032399911739924514,-0.022309566076793352,-0.0020407335739631716,0.1476883165532521,0.013734617507689784,-0.04207997435273547,-0.03231847198225257,-0.010512086308782642,-0.0030446766345423315,0.0027365813260336047,0.04446417339313391,-0.06843376021784242,-0.07124021951229143,-0.02208461988146182,-0.03455039724117126,0.07613403443018418,-0.016374163381775775,0.05291502582280927,0.0025867366614140685,-0.007438029387936029,0.19357661086209932,-0.02190815140360558,0.01599847338032201,0.09904927115497397
