window,ppo,rsi,Date_to_use_on,Pct_Change_Vol_1,Pct_Change_Vol_2,Pct_Change_Vol_3,Pct_Change_Vol_4,Pct_Change_Vol_5,Pct_Change_Vol_6,Pct_Change_Vol_7,Pct_Change_Vol_8,Pct_Change_Vol_9,Pct_Change_Vol_10,Pct_Change_Vol_11,Pct_Change_Vol_12,Pct_Change_Vol_13,Pct_Change_Vol_14,Pct_Change_Vol_15,Pct_Change_Vol_16,Pct_Change_Vol_17,Pct_Change_Vol_18,Pct_Change_Vol_19,Pct_Change_Vol_20,Pct_Change_Vol_21,Pct_Change_Vol_22,Pct_Change_Vol_23,Pct_Change_Vol_24,Pct_Change_Vol_25
0,1,1,2001-07-17,-0.04990714285947373,0.00030748783815504055,-0.026101315303379002,0.0168609476275019,0.09889187050758363,-0.03318288215214393,-0.01452822255774211,-0.01102402906922939,0.0029472406778336957,-0.03909167955559023,-0.038809152002263425,-0.0004564626949590256,0.014509717581550285,0.15545018079523754,0.04183683338314004,-0.008799234897665431,-0.09749635201568918,-0.04418655193637089,0.003345361864034002,0.0005195808865114948,0.0006390144915655593,0.017379336193963146,0.1381456800556795,-0.035795429981705595,-0.037528455109503756
25,1,1,2001-08-21,-0.017343857140697416,-0.02734550065380259,0.019025126090973288,0.12140576034353634,0.004249565551978751,-0.020956930033062426,-0.004976799843992463,0.0036632682014081652,-0.022226762202730455,-0.06698892917855515,-0.023610976631720737,-0.02803698619811623,-0.02784991262775438,-0.05039666846057178,-0.08375975460098117,-0.06768861639483659,0.008282391148596524,-0.020708828980570027,0.0006776043421263811,-0.056356633408227275,-0.03850129407881031,-0.023945748981404225,-0.00592632860077047,0.023182205639791675,0.006375710215357877
50,1,7,2001-10-02,0.0012155208262225603,0.10292029127892888,0.0005880478388722299,0.03500957742092137,-0.025590693550595178,-0.013774852946156324,-0.009580634419074086,0.1413828083870441,-0.00044804291566169496,0.02423974940795781,0.07768465918183898,0.1159502198055411,0.03951832793559085,0.02100621564954408,0.10464660670099613,-0.0011807906111331867,0.07942150348484445,0.04699386064996114,0.14690183399720613,-0.03252599012951163,-0.029384459753431513,-0.06549542975998579,-0.022686375565089123,0.03895504914407755,-0.04247914362308547
75,1,4,2001-11-06,-0.019492094178155117,0.010865508648569167,0.01677080408508469,-0.02055689386099535,-0.05182735894200885,0.022759205960082962,-0.003959314436437711,-0.00790608539246862,-0.04264045261708138,-0.02827461679289378,-0.028903343445770724,-0.010520415834003982,0.0001164747400828059,0.025389739426943114,-0.015257432039967656,0.002459927820284147,-0.0002211703123242703,-0.007610215274015286,-0.027635823986440156,-0.04292197688996102,-0.03318312975934001,-0.013158604068127966,0.08780931157914273,0.015006915826173861,-0.02133244871570017
100,1,1,2001-12-12,-0.013936673713778713,-0.03204534329244302,0.00473582488642732,-0.05175229341442189,-0.024341134939115383,-0.01557852988437236,0.05306965413387399,0.018911570901013475,-0.024925673397031223,-0.028869189840078135,-0.0023664339722586636,-0.03687155882209825,-0.11616904614550183,-0.04024554904311206,0.10219958265137508,-0.014347939054439318,-0.013620559362808704,-0.02694428299968543,-0.026194691317598884,-0.012226782514470735,0.05484371421211853,-0.004549903611998585,-0.04051853803948302,-0.04680173679244726,0.005187884683763411
125,1,1,2002-01-18,-0.014413851130521738,0.0034126936988663203,-0.02723513693341484,0.01892512545679703,-0.013468997568857666,0.017779418551810977,0.07865338193126203,0.07739612970991216,-0.1240561636431321,-0.06860853703950653,-0.05272312558400838,-0.05901760863026362,-0.0032932152960616357,0.015179439807024186,0.0800028504473067,0.015078228029929086,0.030801891501944567,-0.0076964361312249485,0.08157802856666407,-0.010368410414552498,0.05655821975256403,-0.014713083843575725,0.014277715666049628,0.015290795160622705,0.05846119021166074
150,1,1,2002-02-26,0.11832820150816659,0.02069433706674828,0.025091282487576194,0.028273117163826855,-0.05043024427919118,-0.06130093080199972,-0.014885722909347865,0.005088836753981862,0.012576289042121047,-0.003911858977949323,0.01291515818397082,0.002509397504165678,0.0005540024421022416,-0.0060422911325953566,-0.009913894359385833,-0.033103830222638964,-0.043508205483899554,-0.014904749961281882,-0.004734949089690854,-0.022566924509758723,-0.013961177743933573,-0.01678681873003096,0.010142235969754276,0.041154654210090014,-0.0177830973564298
175,1,1,2002-04-03,0.015265511569234391,0.0192348080325615,0.021955228721386666,0.00313521459519861,0.03375498811302857,-0.0175488716327471,-0.030223710174432372,-0.00528391366757186,-0.005465242654284053,-0.04080645820195261,0.025163985221795082,-0.037130575288188306,-0.012333335498031284,0.03717717348899985,-0.014429872789246123,-0.05545171268353677,0.004330583284620548,-0.02233235948301504,-0.033274856814960785,-0.009783655259575474,0.057462459671644206,-0.017516371641036255,-0.025106671379446777,-0.012439931521757042,0.07919334843898573
200,7,12,2002-05-08,0.06328349190371596,0.010099695015924226,-0.022016943529126753,0.0433531451098117,0.009465740396036315,0.03911895205798466,-0.011038865724989133,-0.02401312132009903,-0.03330504712813642,-0.01722495906400745,-0.006163622343151598,0.04765262080941257,0.1142788049960759,-0.03507704562805902,0.009458894256198835,-0.008800501111399073,-0.016906465664043968,-0.0012124543063863902,0.01715581919534359,0.03135479556359133,0.023471179842411205,0.025291131365815955,0.0045497505721472375,-0.007897776442162052,0.042270187039253004
225,1,1,2002-06-13,0.06168678485489654,0.013162893690710664,-0.026371906896136665,-0.0220852767177534,-0.019081728224852545,-0.004636466005383699,-0.04014577291015209,-0.03264038214696996,-0.034352514450114335,-0.0039730312055070716,-0.024712424552282397,-0.028178289892425767,-0.06334550790991833,-0.020651698147359676,-0.029383062290146533,0.024723773099021518,0.029388544933200533,0.08299632592342965,0.0637809179279123,0.0018267423565438978,0.028769276589212467,0.06681077888867826,-0.0019955059592063895,0.003694763140005719,0.13361362310476954
