,std,Date,pos_k,neg_k,pos_k_t,neg_k_t,pos_k_hl,neg_k_hl
160,7.712184383826073,2001-12-13,,,11.0,4.0,4.770441899304526e-39,1.1612625056001137e-14
161,9.085992964598132,2001-12-14,,,12.0,5.0,1.5659980314618308e-42,3.81208876696587e-18
162,9.751374004257192,2001-12-17,,,13.0,6.0,5.140718378521396e-46,1.2513984303417641e-21
163,9.680605762218388,2001-12-18,,,14.0,7.0,1.6875490847583098e-49,4.1079789249195397e-25
164,8.528691351504651,2001-12-19,,,15.0,8.0,5.53973531280614e-53,1.3485306069126542e-28
165,7.150038847645815,2001-12-20,,,16.0,9.0,1.8185347977802114e-56,4.4268357530968343e-32
166,4.819855942877103,2001-12-21,,,17.0,10.0,5.96972350482631e-60,1.4532020767227367e-35
167,3.7259131850088965,2001-12-24,,,18.0,11.0,1.9596874784896414e-63,4.770441899304526e-39
168,3.9769863410336272,2001-12-26,,,19.0,12.0,6.433086909710779e-67,1.5659980314618308e-42
169,4.404393874931107,2001-12-27,,,20.0,13.0,2.1117962757912746e-70,5.140718378521396e-46
170,4.9984836208050405,2001-12-28,,,21.0,14.0,6.9324160749543954e-74,1.6875490847583098e-49
171,5.870627613781362,2001-12-31,,,22.0,15.0,2.2757115914640177e-77,5.53973531280614e-53
172,7.052381775044757,2002-01-02,,,23.0,16.0,7.470502623513925e-81,1.8185347977802114e-56
173,8.1561907076637,2002-01-03,,,24.0,17.0,2.4523498345423292e-84,5.96972350482631e-60
174,9.2112016347127,2002-01-04,,,25.0,18.0,8.050354861064161e-88,1.9596874784896414e-63
175,10.827992002000961,2002-01-07,,,26.0,19.0,2.6426985447267654e-91,6.433086909710779e-67
176,13.09718885733878,2002-01-08,,,27.0,20.0,8.675214594674127e-95,2.1117962757912746e-70
177,14.680399834269968,2002-01-09,,,28.0,21.0,2.847821913468609e-98,6.9324160749543954e-74
178,15.59041285886198,2002-01-10,,,29.0,22.0,9.34857525692929e-102,2.2757115914640177e-77
179,15.665334865396217,2002-01-11,,,30.0,23.0,3.068866733595134e-105,7.470502623513925e-81
180,14.911525881298733,2002-01-14,,,31.0,24.0,1.0074201436829809e-108,2.4523498345423292e-84
181,13.134347556893216,2002-01-15,,,32.0,25.0,3.3070688107375146e-112,8.050354861064161e-88
182,10.787096434104651,2002-01-16,1.0,,0.0,26.0,1.0,2.6426985447267654e-91
183,7.781058040658723,2002-01-17,,,1.0,27.0,0.00032827106262212926,8.675214594674127e-95
184,4.91071496544885,2002-01-18,,,2.0,28.0,1.0776189055506189e-07,2.847821913468609e-98
185,3.6403412146269876,2002-01-22,,,3.0,29.0,3.537511032267976e-11,9.34857525692929e-102
186,3.5249168345944204,2002-01-23,,,4.0,30.0,1.1612625056001137e-14,3.068866733595134e-105
187,3.597828822824499,2002-01-24,,,5.0,31.0,3.81208876696587e-18,1.0074201436829809e-108
188,3.712841790637179,2002-01-25,,,6.0,32.0,1.2513984303417641e-21,3.3070688107375146e-112
189,4.4519338895945575,2002-01-28,,1.0,7.0,0.0,4.1079789249195397e-25,1.0
190,8.613789016548191,2002-01-29,,,8.0,1.0,1.3485306069126542e-28,0.00032827106262212926
191,15.224735121583176,2002-01-30,,,9.0,2.0,4.4268357530968343e-32,1.0776189055506189e-07
192,20.099562011183078,2002-01-31,,,10.0,3.0,1.4532020767227367e-35,3.537511032267976e-11
193,24.086669155686486,2002-02-01,,,11.0,4.0,4.770441899304526e-39,1.1612625056001137e-14
194,28.215827458306006,2002-02-04,,,12.0,5.0,1.5659980314618308e-42,3.81208876696587e-18
195,31.866629408420824,2002-02-05,,,13.0,6.0,5.140718378521396e-46,1.2513984303417641e-21
196,34.681523532252825,2002-02-06,,,14.0,7.0,1.6875490847583098e-49,4.1079789249195397e-25
197,35.9806111147156,2002-02-07,,,15.0,8.0,5.53973531280614e-53,1.3485306069126542e-28
198,33.82927565652785,2002-02-08,,,16.0,9.0,1.8185347977802114e-56,4.4268357530968343e-32
199,28.904421109298422,2002-02-11,,,17.0,10.0,5.96972350482631e-60,1.4532020767227367e-35
200,23.827816700387668,2002-02-12,1.0,,0.0,11.0,1.0,4.770441899304526e-39
201,19.570736232676015,2002-02-13,,,1.0,12.0,0.00032827106262212926,1.5659980314618308e-42
202,15.244045608036725,2002-02-14,,,2.0,13.0,1.0776189055506189e-07,5.140718378521396e-46
203,11.461409820229951,2002-02-15,,,3.0,14.0,3.537511032267976e-11,1.6875490847583098e-49
204,9.928189312635633,2002-02-19,,,4.0,15.0,1.1612625056001137e-14,5.53973531280614e-53
205,10.00139344532749,2002-02-20,,,5.0,16.0,3.81208876696587e-18,1.8185347977802114e-56
206,9.89882132459266,2002-02-21,,,6.0,17.0,1.2513984303417641e-21,5.96972350482631e-60
207,10.016417210647374,2002-02-22,,1.0,7.0,0.0,4.1079789249195397e-25,1.0
208,11.289767710593445,2002-02-25,,,8.0,1.0,1.3485306069126542e-28,0.00032827106262212926
209,12.746487766700715,2002-02-26,,,9.0,2.0,4.4268357530968343e-32,1.0776189055506189e-07
210,13.641470554425924,2002-02-27,1.0,,0.0,3.0,1.0,3.537511032267976e-11
211,13.81834254481759,2002-02-28,,,1.0,4.0,0.00032827106262212926,1.1612625056001137e-14
212,12.280737575933472,2002-03-01,,,2.0,5.0,1.0776189055506189e-07,3.81208876696587e-18
213,10.033908565516438,2002-03-04,,,3.0,6.0,3.537511032267976e-11,1.2513984303417641e-21
214,8.909220307124576,2002-03-05,,,4.0,7.0,1.1612625056001137e-14,4.1079789249195397e-25
215,9.23942852129713,2002-03-06,,,5.0,8.0,3.81208876696587e-18,1.3485306069126542e-28
216,10.934529178366342,2002-03-07,,,6.0,9.0,1.2513984303417641e-21,4.4268357530968343e-32
217,12.226158563439965,2002-03-08,,,7.0,10.0,4.1079789249195397e-25,1.4532020767227367e-35
218,11.990378649482764,2002-03-11,,,8.0,11.0,1.3485306069126542e-28,4.770441899304526e-39
219,10.765165166133293,2002-03-12,,,9.0,12.0,4.4268357530968343e-32,1.5659980314618308e-42
220,9.159552227830169,2002-03-13,,,10.0,13.0,1.4532020767227367e-35,5.140718378521396e-46
221,7.387476036755211,2002-03-14,,,11.0,14.0,4.770441899304526e-39,1.6875490847583098e-49
222,5.0175771767193025,2002-03-15,,,12.0,15.0,1.5659980314618308e-42,5.53973531280614e-53
223,3.066372753126483,2002-03-18,,,13.0,16.0,5.140718378521396e-46,1.8185347977802114e-56
224,1.8717054591574627,2002-03-19,,,14.0,17.0,1.6875490847583098e-49,5.96972350482631e-60
225,2.128564506635195,2002-03-20,,,15.0,18.0,5.53973531280614e-53,1.9596874784896414e-63
226,3.3359162172269117,2002-03-21,,1.0,16.0,0.0,1.8185347977802114e-56,1.0
227,4.94888537273094,2002-03-22,,,17.0,1.0,5.96972350482631e-60,0.00032827106262212926
228,7.916860797962779,2002-03-25,,,18.0,2.0,1.9596874784896414e-63,1.0776189055506189e-07
229,10.532167364064685,2002-03-26,,,19.0,3.0,6.433086909710779e-67,3.537511032267976e-11
230,12.41865758219905,2002-03-27,,,20.0,4.0,2.1117962757912746e-70,1.1612625056001137e-14
231,13.623179193458947,2002-03-28,,,21.0,5.0,6.9324160749543954e-74,3.81208876696587e-18
232,14.300997243978914,2002-04-01,,,22.0,6.0,2.2757115914640177e-77,1.2513984303417641e-21
233,13.910359336398834,2002-04-02,,,23.0,7.0,7.470502623513925e-81,4.1079789249195397e-25
234,12.71059586880759,2002-04-03,,,24.0,8.0,2.4523498345423292e-84,1.3485306069126542e-28
235,10.609179374463507,2002-04-04,,,25.0,9.0,8.050354861064161e-88,4.4268357530968343e-32
236,8.021670880435895,2002-04-05,1.0,,0.0,10.0,1.0,1.4532020767227367e-35
237,5.6623996759396755,2002-04-08,,,1.0,11.0,0.00032827106262212926,4.770441899304526e-39
238,6.313782847554667,2002-04-09,,,2.0,12.0,1.0776189055506189e-07,1.5659980314618308e-42
239,8.289049497378677,2002-04-10,,,3.0,13.0,3.537511032267976e-11,5.140718378521396e-46
240,9.338234617124321,2002-04-11,,,4.0,14.0,1.1612625056001137e-14,1.6875490847583098e-49
241,10.168519668322585,2002-04-12,,,5.0,15.0,3.81208876696587e-18,5.53973531280614e-53
242,9.854028806339969,2002-04-15,,,6.0,16.0,1.2513984303417641e-21,1.8185347977802114e-56
243,8.98922140824743,2002-04-16,,,7.0,17.0,4.1079789249195397e-25,5.96972350482631e-60
244,7.19475159809967,2002-04-17,,,8.0,18.0,1.3485306069126542e-28,1.9596874784896414e-63
245,5.3479954439924295,2002-04-18,,1.0,9.0,0.0,4.4268357530968343e-32,1.0
246,5.6141631499012306,2002-04-19,,,10.0,1.0,1.4532020767227367e-35,0.00032827106262212926
247,8.477258741813616,2002-04-22,,,11.0,2.0,4.770441899304526e-39,1.0776189055506189e-07
248,12.847496692812594,2002-04-23,,,12.0,3.0,1.5659980314618308e-42,3.537511032267976e-11
249,16.696176210827666,2002-04-24,,,13.0,4.0,5.140718378521396e-46,1.1612625056001137e-14
250,20.183815947991057,2002-04-25,,,14.0,5.0,1.6875490847583098e-49,3.81208876696587e-18
251,22.455276809009458,2002-04-26,,,15.0,6.0,5.53973531280614e-53,1.2513984303417641e-21
252,24.21289122622749,2002-04-29,,,16.0,7.0,1.8185347977802114e-56,4.1079789249195397e-25
253,24.67517329263987,2002-04-30,,,17.0,8.0,5.96972350482631e-60,1.3485306069126542e-28
254,22.996952521490215,2002-05-01,,,18.0,9.0,1.9596874784896414e-63,4.4268357530968343e-32
255,19.50825046825117,2002-05-02,1.0,,0.0,10.0,1.0,1.4532020767227367e-35
256,15.146713442092706,2002-05-03,,,1.0,11.0,0.00032827106262212926,4.770441899304526e-39
