Date,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_hl_copy,neg_k_hl_copy
2010-09-02,0.16325201224822747,0.0,29.687543013392954,25.92433333563887,38.14314380402086,0.16325201224822747,0.0
2010-09-03,0.049684550323274894,0.0,34.780817049929894,25.408740599349947,36.53084312202333,0.049684550323274894,0.0
2010-09-07,0.0,0.0,32.275072675149715,28.855197424802714,34.32109758433635,0.0,0.0
2010-09-08,0.0,0.0,33.22942957889977,29.320084922558603,32.31601918545518,0.0,0.0
2010-09-09,0.0,0.0,40.93906956320829,24.006155974237316,31.87006119083168,0.0,0.0
2010-09-10,0.0,0.0,42.612792217394684,19.186911679036342,32.301209476066234,0.0,0.0
2010-09-13,0.0,0.0,50.55073416512722,19.76074153727699,33.12189806157598,0.0,0.0
2010-09-14,0.0,0.0,50.3294090878846,18.759143387302398,34.020002788492754,0.0,0.0
2010-09-15,0.0,0.0,50.70324205644883,17.976604001831838,34.99364592584394,0.0,0.0
2010-09-16,0.0,0.0,48.336386158000295,18.664545150118908,35.65736509440611,0.0,0.0
2010-09-17,0.0,0.0,47.63540811443349,20.987877832596897,35.884097239111036,0.0,0.0
2010-09-20,0.0,0.0,48.656274281644876,17.1324909442411,36.74356648393644,0.0,0.0
2010-09-21,0.0,0.0,52.42987546575071,14.915395606635935,38.09793301983935,0.0,0.0
2010-09-22,0.0,0.0,36.47438482870624,19.915461654937733,37.47415775878507,0.0,0.0
2010-09-23,0.0,0.0,31.392364198135876,26.45927839557164,35.40651304622512,0.0,0.0
2010-09-24,0.0,0.0,29.72213570402885,26.569787977843944,33.27747640006619,0.0,0.0
2010-09-27,0.0,0.0,29.1782958482978,24.757341931889,31.48599389373828,0.0,0.0
2010-09-28,0.0,0.15751829268454487,28.59905317279345,27.455091045881677,29.382766924652024,0.0,0.0
2010-09-29,0.0,0.10030306736407135,20.239261001374253,30.242573910099374,28.699402730231515,0.0,0.10030306736407135
2010-09-30,0.0,0.0,22.39390997445641,30.012456666797128,27.687834316209287,0.0,0.0
2010-10-01,0.0,0.0,13.691942210548348,29.66587478952129,28.34171081241989,0.0,0.0
2010-10-04,0.0,0.0,14.353643532023009,24.37841044327711,28.166042393045355,0.0,0.0
2010-10-05,0.0,0.0,18.199492135362448,20.862832447854426,26.641195209126515,0.0,0.0
2010-10-06,0.0,0.0,18.568500301346205,20.7790360515064,25.13953680333817,0.0,0.0
2010-10-07,0.0,0.0,18.789162217351898,19.236523222526873,23.42788921654509,0.0,0.0
2010-10-08,0.0,0.0,16.074588488447517,21.799784388442486,22.834202777489534,0.0,0.0
2010-10-11,0.0,0.0,12.393995039096849,22.722324238344154,23.304028629517585,0.0,0.0
2010-10-12,0.0,0.0,18.28015799161965,16.94258545564745,21.91070289558279,0.0,0.0
2010-10-13,0.0,0.0,20.415653144707182,10.317588148400352,22.69259146426567,0.0,0.0
2010-10-14,0.0,0.0,15.702649368913072,26.859794973140673,22.944091519175945,0.0,0.0
2010-10-15,0.0,0.0,13.985403894903385,35.14752820955968,24.38173934271259,0.0,0.0
2010-10-18,0.0,0.0,13.605254001572249,32.760019503785685,25.591096626286053,0.0,0.0
2010-10-19,0.0,0.0,12.822520683215116,31.212714820984026,26.74619344635701,0.0,0.0
2010-10-20,0.0,0.0,10.621674584344404,38.463336752398604,28.88727330557507,0.0,0.0
2010-10-21,0.0,0.0,9.952806188863397,37.75747109743403,30.98662133341714,0.0,0.0
2010-10-22,0.6365480776310681,0.0,9.855875411874372,39.2592370572994,33.049449862157765,0.0,0.0
2010-10-25,0.6016031648477983,0.0,6.641934079496528,43.57756749718437,35.94223109320179,0.0,0.0
2010-10-26,0.568576641220576,0.0,6.308659118283472,44.160613827984115,38.73207172940165,0.0,0.0
2010-10-27,0.5373631919364307,0.0,9.414958782055884,42.85429514590944,40.53514912583746,0.0,0.0
2010-10-28,0.5078632837047675,0.0,10.447102663109847,41.62258362604068,41.91639643577536,0.0,0.0
2010-10-29,0.4799828473661096,0.0,10.9003354122294,44.293426436995524,43.24390864737134,0.0,0.0
2010-11-01,0.45363297792483304,0.0,6.98073115642512,45.8222352832004,45.40929531783753,0.0,0.0
2010-11-02,0.4287296510493635,0.0,5.111588100086318,47.829860079378726,47.929321021735824,0.0,0.0
2010-11-03,0.40519345513580834,0.0,5.25675312279243,33.605671749279885,49.716288084710506,0.0,0.0
2010-11-04,0.5387768317682198,0.0,17.681310030160226,20.23325168399771,46.64589388085754,0.0,0.0
2010-11-05,0.180554349278839,0.0,25.513095120509053,19.666344155392324,44.23841406583832,0.180554349278839,0.0
2010-11-08,0.060507191700346484,0.0,26.34900573190743,17.866791557937184,42.44878973752043,0.060507191700346484,0.0
2010-11-09,0.0,0.0,25.816856399212853,11.493805931156334,42.158778012870215,0.0,0.0
2010-11-10,0.0,0.0,25.97275243069055,12.096898392376367,41.75090802129672,0.0,0.0
2010-11-11,0.0,0.1397814115754237,26.69223303819786,12.431998949297581,41.372171600549905,0.0,0.0
2010-11-12,0.0,0.08297781659853291,27.142293444901018,12.269803886051134,41.112434275982324,0.0,0.0
2010-11-15,0.0,0.04925775158411934,27.99702079608245,11.889145817514436,41.060447212313264,0.0,0.0
2010-11-16,0.0,0.029240659619449536,24.553626849519485,18.753557514987268,39.084190778780695,0.0,0.0
2010-11-17,0.0,0.0,23.493624200747448,20.990205228536613,36.69444183941819,0.0,0.0
2010-11-18,0.0,0.0,24.341692171034662,20.75029496547213,34.64231040588201,0.0,0.0
2010-11-19,0.0,0.0,24.66566221016932,23.829538067451715,32.29101237196433,0.0,0.0
2010-11-22,0.0,0.0,24.469824767085925,29.03199548637312,30.59359232989157,0.0,0.0
2010-11-23,0.0,0.0,24.54335692555813,32.239155283572124,29.376415274407428,0.0,0.0
2010-11-24,0.0,0.0,10.505096429937604,33.23040707429236,30.98958449150157,0.0,0.0
2010-11-26,0.0,0.0,0.4503255900560619,34.90023322934401,35.73691626349167,0.0,0.0
2010-11-29,0.0,0.0,3.4059943378782576,35.19527482474214,39.06663232870445,0.0,0.0
2010-11-30,0.0,0.0,3.348641217583523,33.93289767151318,42.13586774406218,0.0,0.0
2010-12-01,0.0,0.0,3.341151907445645,33.18877561396019,44.96239983899851,0.0,0.0
2010-12-02,0.0,0.0,12.942021520764332,32.68408824735405,44.84145919115796,0.0,0.0
2010-12-03,0.6003897764467547,0.0,15.927857242842453,26.40096885457448,43.40580268044933,0.0,0.0
2010-12-06,0.2343998437642503,0.0,16.27358818562466,26.974029732336763,42.07269306336274,0.0,0.0
