Date,Open,High,Low,Close,Adj Close,Volume,MA-Close,EMA-12-Close,EMA-12-Volume,EMA-26-Close,neg_and_above_threshold,PPO,PPO-EMA-Trigger,Avg-Gain,Avg-Loss,RS,RSI,P_DI,N_DI,TR,ATR,POS_DI14,NEG_DI14,DX,ADX
2001-04-23,16.389999,17.459999,16.02,16.200001,16.200001,11689600,,,,,False,,,,,,,,,1.4399990000000003,,,,,
2001-04-24,16.440001000000002,16.799999,15.48,15.68,15.68,7082600,,,,,False,,,,,,,,,1.3199989999999993,,,,,
2001-04-25,15.69,16.1,14.6,16.09,16.09,9317100,,,,,False,,,,,,,,,1.5000000000000018,,,,,
2001-04-26,16.25,16.5,15.0,15.43,15.43,5960600,,,,,False,,,,,,,,,1.5,,,,,
2001-04-27,15.72,15.73,15.02,15.27,15.27,4446000,,,,,False,,,,,,,,,0.7100000000000009,,,,,
2001-04-30,15.63,16.9,15.59,15.78,15.78,5780300,,,,,False,,,,,,,,,1.3099999999999987,,,,,
2001-05-01,15.9,17.0,15.8,16.889999,16.889999,5107900,,,,,False,,,,,,,,,1.1999999999999993,,,,,
2001-05-02,17.139999,17.43,16.84,17.110001,17.110001,7497200,,,,,False,,,,,,,,,0.5899999999999999,,,,,
2001-05-03,16.83,17.0,16.25,16.75,16.75,5010000,,,,,False,,,,,,,,,0.75,,,,,
2001-05-04,16.35,17.6,15.93,17.559998999999998,17.559998999999998,6584500,16.276000000000003,,,,False,,,,,,,,,1.6700000000000017,,,,,
2001-05-07,17.360001,17.530001000000002,16.51,16.92,16.92,5083700,16.3479999,,,,False,,,,,,,,,1.0200010000000006,,,,,
2001-05-08,16.280001000000002,16.49,15.6,16.18,16.18,7191500,16.397999900000002,16.32166666666667,6729250.0,,False,,,,,,,,,0.8899999999999988,,,,,
2001-05-09,15.55,15.66,15.0,15.01,15.01,4671000,16.2899999,16.1198717948718,6412596.153846154,,False,,,,,,,,,0.6600000000000001,,,,,
2001-05-10,15.4,15.64,14.6,14.62,14.62,5012600,16.208999900000002,15.889122287968444,6197212.130177515,,False,,,,,,,,,1.040000000000001,1.114285642857143,,,,
2001-05-11,14.55,14.8,14.0,14.68,14.68,3486900,16.1499999,15.703103474434839,5780241.033227128,,False,,,0.2228571428571428,-0.33142864285714285,0.6724136481867136,40.20618038580149,0.1928571428571428,0.32285714285714295,0.8000000000000007,1.0918366683673473,17.663552474888693,29.57009525425812,25.207756232687,
2001-05-14,14.53,14.53,13.16,13.33,13.33,6194200,15.904999900000002,15.338010632214093,5843927.028115262,,True,,,0.2228571428571428,-0.3907142857142856,0.6639305573628628,39.90133809520968,0.1928571428571428,0.3442857142857144,1.3699999999999992,1.1117054777696795,17.34786296493346,30.969147959621974,28.19148936170216,
2001-05-15,13.35,14.3,13.14,13.54,13.54,6131200,15.570000000000002,15.061393611873465,5888122.869943684,,True,,,0.20857142857142844,-0.3907142857142856,0.5677722642987725,36.21522572047309,0.1928571428571428,0.2828571428571429,1.1600000000000001,1.1151550865004167,17.294199272530577,25.364825599711526,18.918918918918948,
2001-05-16,13.45,14.38,13.1,14.13,14.13,7279000,15.2719999,14.918102286969855,6102103.966875425,,False,,,0.2507142857142857,-0.34357142857142847,0.5462328767123286,35.326688815060905,0.17000000000000007,0.2828571428571429,1.2800000000000011,1.1269297231789586,15.085235263867801,25.099803212149784,24.92113564668769,
2001-05-17,14.09,15.0,14.03,14.78,14.78,6755400,15.0749999,14.896855781282186,6202611.048894591,,False,,,0.29714285714285704,-0.332142857142857,0.741143197380173,42.56647003505173,0.21428571428571427,0.2828571428571429,0.9700000000000006,1.1157204572376045,19.20603972936564,25.351972442762648,13.79310344827587,
2001-05-18,14.83,15.0,14.5,14.72,14.72,5071800,14.791,14.869647199546467,6028640.118295423,,False,,,0.2607142857142856,-0.33642857142857124,0.8859729895641499,46.9769712751241,0.13071428571428584,0.2828571428571429,0.5,1.0717404245777755,12.196450065395474,26.392318174298385,36.787564766839346,
2001-05-21,14.95,16.42,14.75,16.379998999999998,16.379998999999998,7232400,14.7369999,15.102009015000856,6213833.946249973,,False,,,0.2999999999999997,-0.33642857142857124,0.783287837427965,43.92380304447658,0.22500000000000014,0.2828571428571429,1.6700000000000017,1.1144732513936488,20.188909847646645,25.38034380847006,11.392405063291122,
2001-05-22,16.790001,17.0,15.9,16.25,16.25,7309000,14.7439999,15.278623012693032,6382321.031442285,,False,,,0.2842855714285711,-0.34571421428571397,0.8866353698597753,46.995587171975615,0.23571428571428577,0.2828571428571429,1.0999999999999996,1.113439447722674,21.169924075924737,25.403908891109683,9.09090909090909,
2001-05-23,16.200001,16.799999,15.12,15.6,15.6,8926500,14.8029999,15.328065626124873,6773733.180451164,,False,,,0.2842855714285711,-0.3664284285714282,0.8188094677757826,45.018979848235695,0.23571428571428577,0.2964285714285716,1.6799990000000005,1.1539079871710543,20.42747674293927,25.68909954036303,11.409395973154382,
2001-05-24,15.71,16.75,15.25,16.75,16.75,5334900,15.0159999,15.5468247605672,6552374.229612523,,False,,,0.30857135714285694,-0.3664284285714282,0.7805624457776174,43.8379708405411,0.1928571428571428,0.2964285714285716,1.5,1.1786288452302647,16.36283921249738,25.15028990069044,21.167883211678873,
2001-05-25,16.65,17.530001000000002,16.370001000000002,17.09,17.09,6928700,15.2569999,15.784236335864554,6610270.501979827,,False,,,0.33285707142857124,-0.3207142142857142,0.8544536256005607,46.075761281107674,0.2485715000000001,0.2964285714285716,1.1600000000000001,1.1772982134281027,21.113724387315592,25.178715812828713,8.781112872724409,
2001-05-29,17.209999,17.540001,16.700001,17.219998999999998,17.219998999999998,9394900,15.645999799999998,16.0051228995777,7038675.040136777,15.76769223076923,False,1.505804814893236,,0.34214271428571397,-0.26785707142857124,1.0523180897046562,51.27460967106189,0.24928578571428567,0.23142857142857146,0.8399999999999999,1.1532054838975239,21.61677074858913,20.068285718379105,3.71472455947628,
