,std,Date,pos_k,neg_k,pos_k_t,neg_k_t,pos_k_hl,neg_k_hl
655,8.020132972638521,2003-12-02,,,4.0,29.0,1.1612625056001137e-14,9.34857525692929e-102
656,5.992234419651365,2003-12-03,,,5.0,30.0,3.81208876696587e-18,3.068866733595134e-105
657,3.5430740902016633,2003-12-04,,,6.0,31.0,1.2513984303417641e-21,1.0074201436829809e-108
658,2.297841188123199,2003-12-05,,,7.0,32.0,4.1079789249195397e-25,3.3070688107375146e-112
659,2.740140589697585,2003-12-08,,,8.0,33.0,1.3485306069126542e-28,1.085614992665278e-115
660,3.9980353351149005,2003-12-09,,,9.0,34.0,4.4268357530968343e-32,3.5637598724075725e-119
661,4.974025123573677,2003-12-10,,,10.0,35.0,1.4532020767227367e-35,1.1698792402453084e-122
662,6.6836711072832715,2003-12-11,,,11.0,36.0,4.770441899304526e-39,3.840375013349089e-126
663,9.247240973864528,2003-12-12,,1.0,12.0,0.0,1.5659980314618308e-42,1.0
664,12.766059344067838,2003-12-15,,1.0,13.0,0.0,5.140718378521396e-46,1.0
665,16.96638010736642,2003-12-16,,1.0,14.0,0.0,1.6875490847583098e-49,1.0
666,20.667453603620547,2003-12-17,,1.0,15.0,0.0,5.53973531280614e-53,1.0
667,24.251557965752184,2003-12-18,,1.0,16.0,0.0,1.8185347977802114e-56,1.0
668,26.89886493838413,2003-12-19,,1.0,17.0,0.0,5.96972350482631e-60,1.0
669,28.47020478754326,2003-12-22,,1.0,18.0,0.0,1.9596874784896414e-63,1.0
670,29.18212138028005,2003-12-23,,1.0,19.0,0.0,6.433086909710779e-67,1.0
671,28.49445419059642,2003-12-24,,1.0,20.0,0.0,2.1117962757912746e-70,1.0
672,26.624430911668195,2003-12-26,,1.0,21.0,0.0,6.9324160749543954e-74,1.0
673,24.52536665010718,2003-12-29,,1.0,22.0,0.0,2.2757115914640177e-77,1.0
674,22.402707903002735,2003-12-30,,1.0,23.0,0.0,7.470502623513925e-81,1.0
675,20.93808544185824,2003-12-31,,1.0,24.0,0.0,2.4523498345423292e-84,1.0
676,19.885990736561045,2004-01-02,,1.0,25.0,0.0,8.050354861064161e-88,1.0
677,19.99125558268818,2004-01-05,,1.0,26.0,0.0,2.6426985447267654e-91,1.0
678,20.45574700341297,2004-01-06,,1.0,27.0,0.0,8.675214594674127e-95,1.0
679,21.333992974351716,2004-01-07,,1.0,28.0,0.0,2.847821913468609e-98,1.0
680,22.57510912853355,2004-01-08,,1.0,29.0,0.0,9.34857525692929e-102,1.0
681,23.620054903556348,2004-01-09,,1.0,30.0,0.0,3.068866733595134e-105,1.0
682,24.69386756305354,2004-01-12,,1.0,31.0,0.0,1.0074201436829809e-108,1.0
683,25.236700259993167,2004-01-13,,1.0,32.0,0.0,3.3070688107375146e-112,1.0
684,25.161480238490558,2004-01-14,,1.0,33.0,0.0,1.085614992665278e-115,1.0
685,24.322209373961513,2004-01-15,,1.0,34.0,0.0,3.5637598724075725e-119,1.0
686,22.890368608671228,2004-01-16,,1.0,35.0,0.0,1.1698792402453084e-122,1.0
687,20.971541709905736,2004-01-20,,1.0,36.0,0.0,3.840375013349089e-126,1.0
688,18.68903952366773,2004-01-21,,1.0,37.0,0.0,1.2606839864995479e-129,1.0
689,16.164349107806565,2004-01-22,,1.0,38.0,0.0,4.1384607187892184e-133,1.0
690,13.38836441077517,2004-01-23,,1.0,39.0,0.0,1.3585368977768435e-136,1.0
691,10.59242774397447,2004-01-26,,,40.0,1.0,4.459683510445897e-140,0.00032827106262212926
692,8.48235538845548,2004-01-27,,,41.0,2.0,1.4639850449324258e-143,1.0776189055506189e-07
693,6.364260044093318,2004-01-28,,,42.0,3.0,4.8058392636286104e-147,3.537511032267976e-11
694,4.62520650509096,2004-01-29,,,43.0,4.0,1.5776179618625653e-150,1.1612625056001137e-14
695,3.2331278276289424,2004-01-30,,,44.0,5.0,5.178863247523692e-154,3.81208876696587e-18
696,3.3125503081285372,2004-02-02,,,45.0,6.0,1.700070941439348e-157,1.2513984303417641e-21
697,4.1806202483832715,2004-02-03,,,46.0,7.0,5.580840944792845e-161,4.1079789249195397e-25
698,5.3184519197129285,2004-02-04,,,47.0,8.0,1.8320285872722933e-164,1.3485306069126542e-28
699,7.0715603239389475,2004-02-05,,,48.0,9.0,6.01401971097979e-168,4.4268357530968343e-32
700,9.355750848907876,2004-02-06,,,49.0,10.0,1.9742286411537172e-171,1.4532020767227367e-35
701,11.597133866080652,2004-02-09,,,50.0,11.0,6.480821338905937e-175,4.770441899304526e-39
702,14.246546559235078,2004-02-10,,,51.0,12.0,2.1274661075867693e-178,1.5659980314618308e-42
703,16.918895094203986,2004-02-11,,,52.0,13.0,6.983855598300962e-182,5.140718378521396e-46
704,19.690562280593703,2004-02-12,,1.0,53.0,0.0,2.292597698453706e-185,1.0
705,21.85521092797979,2004-02-13,,1.0,54.0,0.0,7.5259348263647e-189,1.0
706,23.927035698588917,2004-02-17,,1.0,55.0,0.0,2.470546622675568e-192,1.0
707,25.058247631112383,2004-02-18,,1.0,56.0,0.0,8.110089650832011e-196,1.0
708,24.4305305466627,2004-02-19,,1.0,57.0,0.0,2.6623077476394424e-199,1.0
709,22.734533148109975,2004-02-20,,1.0,58.0,0.0,8.739585933447055e-203,1.0
710,20.494466844576195,2004-02-23,,1.0,59.0,0.0,2.86895316125017e-206,1.0
711,17.073734829081197,2004-02-24,,,60.0,1.0,9.417943028566867e-210,0.00032827106262212926
712,13.571621781691563,2004-02-25,,,61.0,2.0,3.091638165702418e-213,1.0776189055506189e-07
713,10.492841841718265,2004-02-26,,1.0,62.0,0.0,1.014895345898238e-216,1.0
714,8.131000391779049,2004-02-27,,,63.0,1.0,3.3316077364827866e-220,0.00032827106262212926
715,6.42227415247885,2004-03-01,,,64.0,2.0,1.0936704118952838e-223,1.0776189055506189e-07
716,5.6816557674788895,2004-03-02,,,65.0,3.0,3.5902034827125807e-227,3.537511032267976e-11
717,5.614341484362037,2004-03-03,,,66.0,4.0,1.1785599122996318e-230,1.1612625056001137e-14
718,5.6677104972663,2004-03-04,,,67.0,5.0,3.868871147744559e-234,3.81208876696587e-18
719,5.401128417058726,2004-03-05,,,68.0,6.0,1.270038442818244e-237,1.2513984303417641e-21
720,4.803720590409618,2004-03-08,,,69.0,7.0,4.169168691949125e-241,4.1079789249195397e-25
721,3.7928236011916137,2004-03-09,,,70.0,8.0,1.36861743675694e-244,1.3485306069126542e-28
722,3.685944517437044,2004-03-10,,,71.0,9.0,4.492775002873898e-248,4.4268357530968343e-32
723,5.762638442767693,2004-03-11,,,72.0,10.0,1.4748480243156014e-251,1.4532020767227367e-35
724,8.103524854598609,2004-03-12,,,73.0,11.0,4.841499281481908e-255,4.770441899304526e-39
725,11.317953776135754,2004-03-15,,,74.0,12.0,1.5893241138163921e-258,1.5659980314618308e-42
726,14.334264456964725,2004-03-16,1.0,,0.0,13.0,1.0,5.140718378521396e-46
727,15.49616739284919,2004-03-17,1.0,,0.0,14.0,1.0,1.6875490847583098e-49
728,15.069473956445218,2004-03-18,,,1.0,15.0,0.00032827106262212926,5.53973531280614e-53
729,13.794128597437654,2004-03-19,,,2.0,16.0,1.0776189055506189e-07,1.8185347977802114e-56
730,12.174796686980233,2004-03-22,,,3.0,17.0,3.537511032267976e-11,5.96972350482631e-60
731,10.549105674245503,2004-03-23,,,4.0,18.0,1.1612625056001137e-14,1.9596874784896414e-63
732,9.924286152398938,2004-03-24,,,5.0,19.0,3.81208876696587e-18,6.433086909710779e-67
733,10.09784750388479,2004-03-25,,,6.0,20.0,1.2513984303417641e-21,2.1117962757912746e-70
734,10.405243461122382,2004-03-26,,,7.0,21.0,4.1079789249195397e-25,6.9324160749543954e-74
735,10.783232068711014,2004-03-29,,,8.0,22.0,1.3485306069126542e-28,2.2757115914640177e-77
736,11.041485315206307,2004-03-30,,,9.0,23.0,4.4268357530968343e-32,7.470502623513925e-81
737,10.624269977464893,2004-03-31,,,10.0,24.0,1.4532020767227367e-35,2.4523498345423292e-84
738,8.860156625212833,2004-04-01,,,11.0,25.0,4.770441899304526e-39,8.050354861064161e-88
739,7.322817825571549,2004-04-02,,,12.0,26.0,1.5659980314618308e-42,2.6426985447267654e-91
740,9.433734980311485,2004-04-05,,,13.0,27.0,5.140718378521396e-46,8.675214594674127e-95
741,13.631683246644704,2004-04-06,,,14.0,28.0,1.6875490847583098e-49,2.847821913468609e-98
742,18.000243141749106,2004-04-07,,,15.0,29.0,5.53973531280614e-53,9.34857525692929e-102
743,21.682757628999294,2004-04-08,,,16.0,30.0,1.8185347977802114e-56,3.068866733595134e-105
744,24.42887241881304,2004-04-12,,,17.0,31.0,5.96972350482631e-60,1.0074201436829809e-108
745,25.624692241996527,2004-04-13,,1.0,18.0,0.0,1.9596874784896414e-63,1.0
746,25.257429557787134,2004-04-14,,1.0,19.0,0.0,6.433086909710779e-67,1.0
747,22.81875743343038,2004-04-15,,1.0,20.0,0.0,2.1117962757912746e-70,1.0
748,19.391740224184044,2004-04-16,,1.0,21.0,0.0,6.9324160749543954e-74,1.0
749,15.231964863574253,2004-04-19,,1.0,22.0,0.0,2.2757115914640177e-77,1.0
750,11.120618716107149,2004-04-20,,,23.0,1.0,7.470502623513925e-81,0.00032827106262212926
751,7.37853410780921,2004-04-21,,,24.0,2.0,2.4523498345423292e-84,1.0776189055506189e-07
752,4.945122081730846,2004-04-22,,,25.0,3.0,8.050354861064161e-88,3.537511032267976e-11
753,4.314407406076733,2004-04-23,,,26.0,4.0,2.6426985447267654e-91,1.1612625056001137e-14
754,5.374043238528524,2004-04-26,,,27.0,5.0,8.675214594674127e-95,3.81208876696587e-18
755,6.727600801155658,2004-04-27,,,28.0,6.0,2.847821913468609e-98,1.2513984303417641e-21
756,8.642659335409371,2004-04-28,1.0,,0.0,7.0,1.0,4.1079789249195397e-25
757,10.443843958258345,2004-04-29,1.0,,0.0,8.0,1.0,1.3485306069126542e-28
758,11.715000348670392,2004-04-30,1.0,,0.0,9.0,1.0,4.4268357530968343e-32
759,12.11369271055733,2004-05-03,1.0,,0.0,10.0,1.0,1.4532020767227367e-35
760,12.66706442523531,2004-05-04,1.0,,0.0,11.0,1.0,4.770441899304526e-39
761,13.177031311530014,2004-05-05,1.0,,0.0,12.0,1.0,1.5659980314618308e-42
762,13.376126761251946,2004-05-06,1.0,,0.0,13.0,1.0,5.140718378521396e-46
763,13.275151586779005,2004-05-07,1.0,,0.0,14.0,1.0,1.6875490847583098e-49
764,13.390521461758837,2004-05-10,1.0,,0.0,15.0,1.0,5.53973531280614e-53
765,13.09754843798629,2004-05-11,1.0,,0.0,16.0,1.0,1.8185347977802114e-56
766,12.657260338294945,2004-05-12,,,1.0,17.0,0.00032827106262212926,5.96972350482631e-60
767,12.018044762748117,2004-05-13,,,2.0,18.0,1.0776189055506189e-07,1.9596874784896414e-63
768,11.310849654123457,2004-05-14,1.0,,0.0,19.0,1.0,6.433086909710779e-67
769,10.911604631461225,2004-05-17,,,1.0,20.0,0.00032827106262212926,2.1117962757912746e-70
770,10.654390019702907,2004-05-18,1.0,,0.0,21.0,1.0,6.9324160749543954e-74
771,10.310711961142303,2004-05-19,,,1.0,22.0,0.00032827106262212926,2.2757115914640177e-77
772,9.616353142347995,2004-05-20,,,2.0,23.0,1.0776189055506189e-07,7.470502623513925e-81
773,9.012953756663974,2004-05-21,,,3.0,24.0,3.537511032267976e-11,2.4523498345423292e-84
774,8.97819642368811,2004-05-24,,,4.0,25.0,1.1612625056001137e-14,8.050354861064161e-88
775,8.25464936252608,2004-05-25,,,5.0,26.0,3.81208876696587e-18,2.6426985447267654e-91
776,7.07749257542036,2004-05-26,,,6.0,27.0,1.2513984303417641e-21,8.675214594674127e-95
777,6.2963838517048085,2004-05-27,,,7.0,28.0,4.1079789249195397e-25,2.847821913468609e-98
778,7.065565422756121,2004-05-28,,,8.0,29.0,1.3485306069126542e-28,9.34857525692929e-102
779,9.21656728690408,2004-06-01,,1.0,9.0,0.0,4.4268357530968343e-32,1.0
780,11.91847698600228,2004-06-02,,,10.0,1.0,1.4532020767227367e-35,0.00032827106262212926
781,14.04901340291357,2004-06-03,,,11.0,2.0,4.770441899304526e-39,1.0776189055506189e-07
782,15.776534417176123,2004-06-04,,,12.0,3.0,1.5659980314618308e-42,3.537511032267976e-11
783,17.139290287959955,2004-06-07,,1.0,13.0,0.0,5.140718378521396e-46,1.0
784,17.087165171555714,2004-06-08,,1.0,14.0,0.0,1.6875490847583098e-49,1.0
785,16.28467299319241,2004-06-09,,1.0,15.0,0.0,5.53973531280614e-53,1.0
786,14.731160330802572,2004-06-10,,1.0,16.0,0.0,1.8185347977802114e-56,1.0
787,12.670440894629438,2004-06-14,,,17.0,1.0,5.96972350482631e-60,0.00032827106262212926
788,10.384487643153726,2004-06-15,,,18.0,2.0,1.9596874784896414e-63,1.0776189055506189e-07
789,7.79790692184884,2004-06-16,,,19.0,3.0,6.433086909710779e-67,3.537511032267976e-11
790,5.736232257674719,2004-06-17,,,20.0,4.0,2.1117962757912746e-70,1.1612625056001137e-14
791,4.141508359320039,2004-06-18,,,21.0,5.0,6.9324160749543954e-74,3.81208876696587e-18
792,4.2939165407387145,2004-06-21,,,22.0,6.0,2.2757115914640177e-77,1.2513984303417641e-21
793,5.100779206131788,2004-06-22,,,23.0,7.0,7.470502623513925e-81,4.1079789249195397e-25
794,5.57334010689711,2004-06-23,,,24.0,8.0,2.4523498345423292e-84,1.3485306069126542e-28
795,5.988802569517189,2004-06-24,,,25.0,9.0,8.050354861064161e-88,4.4268357530968343e-32
796,5.976475636730067,2004-06-25,,,26.0,10.0,2.6426985447267654e-91,1.4532020767227367e-35
797,5.812952291206195,2004-06-28,,,27.0,11.0,8.675214594674127e-95,4.770441899304526e-39
798,5.8638962942216795,2004-06-29,1.0,,0.0,12.0,1.0,1.5659980314618308e-42
799,5.930998079663714,2004-06-30,1.0,,0.0,13.0,1.0,5.140718378521396e-46
800,5.821136896910518,2004-07-01,1.0,,0.0,14.0,1.0,1.6875490847583098e-49
801,5.492743450666941,2004-07-02,,,1.0,15.0,0.00032827106262212926,5.53973531280614e-53
802,5.513118327430818,2004-07-06,,,2.0,16.0,1.0776189055506189e-07,1.8185347977802114e-56
803,5.5012616075840475,2004-07-07,,,3.0,17.0,3.537511032267976e-11,5.96972350482631e-60
804,5.805402769001256,2004-07-08,,,4.0,18.0,1.1612625056001137e-14,1.9596874784896414e-63
805,6.6580116756871535,2004-07-09,1.0,,0.0,19.0,1.0,6.433086909710779e-67
806,7.173758019466356,2004-07-12,1.0,,0.0,20.0,1.0,2.1117962757912746e-70
807,7.585531099568767,2004-07-13,,,1.0,21.0,0.00032827106262212926,6.9324160749543954e-74
808,7.987204293630871,2004-07-14,1.0,,0.0,22.0,1.0,2.2757115914640177e-77
809,8.582245702299335,2004-07-15,1.0,,0.0,23.0,1.0,7.470502623513925e-81
810,9.317084453567855,2004-07-16,1.0,,0.0,24.0,1.0,2.4523498345423292e-84
811,9.942373261840245,2004-07-19,1.0,,0.0,25.0,1.0,8.050354861064161e-88
812,10.442271221672192,2004-07-20,1.0,,0.0,26.0,1.0,2.6426985447267654e-91
813,11.593472711029628,2004-07-21,1.0,,0.0,27.0,1.0,8.675214594674127e-95
814,13.266417189746335,2004-07-22,1.0,,0.0,28.0,1.0,2.847821913468609e-98
815,14.545173963845976,2004-07-23,1.0,,0.0,29.0,1.0,9.34857525692929e-102
816,14.696195736994072,2004-07-26,1.0,,0.0,30.0,1.0,3.068866733595134e-105
817,13.433425973735124,2004-07-27,,,1.0,31.0,0.00032827106262212926,1.0074201436829809e-108
818,11.385000427634797,2004-07-28,,,2.0,32.0,1.0776189055506189e-07,3.3070688107375146e-112
819,9.274261734119575,2004-07-29,,,3.0,33.0,3.537511032267976e-11,1.085614992665278e-115
820,7.745417247412841,2004-07-30,,,4.0,34.0,1.1612625056001137e-14,3.5637598724075725e-119
821,7.216199907690789,2004-08-02,,,5.0,35.0,3.81208876696587e-18,1.1698792402453084e-122
822,7.9266301868645055,2004-08-03,,,6.0,36.0,1.2513984303417641e-21,3.840375013349089e-126
823,9.211957004407877,2004-08-04,,,7.0,37.0,4.1079789249195397e-25,1.2606839864995479e-129
824,9.222509998777962,2004-08-05,,,8.0,38.0,1.3485306069126542e-28,4.1384607187892184e-133
825,7.896673237276567,2004-08-06,,,9.0,39.0,4.4268357530968343e-32,1.3585368977768435e-136
826,6.025430511408798,2004-08-09,,,10.0,40.0,1.4532020767227367e-35,4.459683510445897e-140
827,5.49762141546813,2004-08-10,,,11.0,41.0,4.770441899304526e-39,1.4639850449324258e-143
828,6.549798111276043,2004-08-11,,,12.0,42.0,1.5659980314618308e-42,4.8058392636286104e-147
829,8.839016914744658,2004-08-12,,,13.0,43.0,5.140718378521396e-46,1.5776179618625653e-150
830,11.659177038195427,2004-08-13,,,14.0,44.0,1.6875490847583098e-49,5.178863247523692e-154
831,13.395587892428953,2004-08-16,,,15.0,45.0,5.53973531280614e-53,1.700070941439348e-157
832,13.806345049047904,2004-08-17,,,16.0,46.0,1.8185347977802114e-56,5.580840944792845e-161
833,12.336204355268048,2004-08-18,,,17.0,47.0,5.96972350482631e-60,1.8320285872722933e-164
834,10.172718675416796,2004-08-19,,,18.0,48.0,1.9596874784896414e-63,6.01401971097979e-168
835,8.379669338380184,2004-08-20,,,19.0,49.0,6.433086909710779e-67,1.9742286411537172e-171
836,7.392357129191262,2004-08-23,,,20.0,50.0,2.1117962757912746e-70,6.480821338905937e-175
837,7.448050964430095,2004-08-24,,,21.0,51.0,6.9324160749543954e-74,2.1274661075867693e-178
838,8.906927624825759,2004-08-25,,,22.0,52.0,2.2757115914640177e-77,6.983855598300962e-182
839,10.67620840138021,2004-08-26,,,23.0,53.0,7.470502623513925e-81,2.292597698453706e-185
840,11.68094055659909,2004-08-27,,,24.0,54.0,2.4523498345423292e-84,7.5259348263647e-189
841,11.910884272168405,2004-08-30,,,25.0,55.0,8.050354861064161e-88,2.470546622675568e-192
842,11.395012391040119,2004-08-31,,,26.0,56.0,2.6426985447267654e-91,8.110089650832011e-196
843,10.472221364437438,2004-09-01,,,27.0,57.0,8.675214594674127e-95,2.6623077476394424e-199
844,9.744747051124016,2004-09-02,,1.0,28.0,0.0,2.847821913468609e-98,1.0
845,9.419118152194486,2004-09-03,,1.0,29.0,0.0,9.34857525692929e-102,1.0
846,9.635109159614174,2004-09-07,,1.0,30.0,0.0,3.068866733595134e-105,1.0
847,10.068660950058131,2004-09-08,,1.0,31.0,0.0,1.0074201436829809e-108,1.0
848,10.51629538100123,2004-09-09,,,32.0,1.0,3.3070688107375146e-112,0.00032827106262212926
849,10.63706479736714,2004-09-10,,,33.0,2.0,1.085614992665278e-115,1.0776189055506189e-07
850,10.21013334008152,2004-09-13,,,34.0,3.0,3.5637598724075725e-119,3.537511032267976e-11
851,9.443191232289722,2004-09-14,,,35.0,4.0,1.1698792402453084e-122,1.1612625056001137e-14
852,8.464826579482352,2004-09-15,,,36.0,5.0,3.840375013349089e-126,3.81208876696587e-18
853,6.532494371464664,2004-09-16,,,37.0,6.0,1.2606839864995479e-129,1.2513984303417641e-21
854,4.723411290211852,2004-09-17,,,38.0,7.0,4.1384607187892184e-133,4.1079789249195397e-25
855,2.5970241371767457,2004-09-20,,,39.0,8.0,1.3585368977768435e-136,1.3485306069126542e-28
856,1.1432661360626941,2004-09-21,,,40.0,9.0,4.459683510445897e-140,4.4268357530968343e-32
857,1.9291261871102576,2004-09-22,,,41.0,10.0,1.4639850449324258e-143,1.4532020767227367e-35
858,3.9413040447949017,2004-09-23,,,42.0,11.0,4.8058392636286104e-147,4.770441899304526e-39
859,6.037576260831861,2004-09-24,1.0,,0.0,12.0,1.0,1.5659980314618308e-42
860,8.392596834265575,2004-09-27,1.0,,0.0,13.0,1.0,5.140718378521396e-46
861,10.731296686625663,2004-09-28,1.0,,0.0,14.0,1.0,1.6875490847583098e-49
862,12.744568273818327,2004-09-29,1.0,,0.0,15.0,1.0,5.53973531280614e-53
863,14.477334267096868,2004-09-30,1.0,,0.0,16.0,1.0,1.8185347977802114e-56
864,15.183903973404998,2004-10-01,1.0,,0.0,17.0,1.0,5.96972350482631e-60
865,15.075953892149307,2004-10-04,1.0,,0.0,18.0,1.0,1.9596874784896414e-63
866,15.031723428988716,2004-10-05,1.0,,0.0,19.0,1.0,6.433086909710779e-67
867,15.144155601845759,2004-10-06,1.0,,0.0,20.0,1.0,2.1117962757912746e-70
868,15.304560695735141,2004-10-07,1.0,,0.0,21.0,1.0,6.9324160749543954e-74
869,15.261728921204988,2004-10-08,1.0,,0.0,22.0,1.0,2.2757115914640177e-77
870,14.836548764408038,2004-10-11,1.0,,0.0,23.0,1.0,7.470502623513925e-81
871,14.211425609981506,2004-10-12,1.0,,0.0,24.0,1.0,2.4523498345423292e-84
872,13.393336724071181,2004-10-13,1.0,,0.0,25.0,1.0,8.050354861064161e-88
873,16.379515577817745,2004-10-14,1.0,,0.0,26.0,1.0,2.6426985447267654e-91
874,23.076244298164422,2004-10-15,1.0,,0.0,27.0,1.0,8.675214594674127e-95
875,29.340098171964527,2004-10-18,1.0,,0.0,28.0,1.0,2.847821913468609e-98
876,36.47169750042076,2004-10-19,1.0,,0.0,29.0,1.0,9.34857525692929e-102
877,43.198136498100965,2004-10-20,1.0,,0.0,30.0,1.0,3.068866733595134e-105
878,49.343937723824645,2004-10-21,1.0,,0.0,31.0,1.0,1.0074201436829809e-108
879,54.951166456162404,2004-10-22,1.0,,0.0,32.0,1.0,3.3070688107375146e-112
880,57.94980352574392,2004-10-25,1.0,,0.0,33.0,1.0,1.085614992665278e-115
881,55.87996843452449,2004-10-26,1.0,,0.0,34.0,1.0,3.5637598724075725e-119
882,48.817649889408216,2004-10-27,,,1.0,35.0,0.00032827106262212926,1.1698792402453084e-122
883,40.47479863423673,2004-10-28,,,2.0,36.0,1.0776189055506189e-07,3.840375013349089e-126
884,32.880129872829414,2004-10-29,,,3.0,37.0,3.537511032267976e-11,1.2606839864995479e-129
885,24.53697756024947,2004-11-01,,,4.0,38.0,1.1612625056001137e-14,4.1384607187892184e-133
886,16.84875886523573,2004-11-02,,,5.0,39.0,3.81208876696587e-18,1.3585368977768435e-136
887,10.125007161127085,2004-11-03,,,6.0,40.0,1.2513984303417641e-21,4.459683510445897e-140
888,6.492809810600817,2004-11-04,,,7.0,41.0,4.1079789249195397e-25,1.4639850449324258e-143
889,7.159416628006159,2004-11-05,,,8.0,42.0,1.3485306069126542e-28,4.8058392636286104e-147
890,6.824326982855412,2004-11-08,,,9.0,43.0,4.4268357530968343e-32,1.5776179618625653e-150
891,6.223618815050817,2004-11-09,,,10.0,44.0,1.4532020767227367e-35,5.178863247523692e-154
892,5.058080155535969,2004-11-10,,,11.0,45.0,4.770441899304526e-39,1.700070941439348e-157
893,4.197169503249013,2004-11-11,,,12.0,46.0,1.5659980314618308e-42,5.580840944792845e-161
894,3.2373199825694035,2004-11-12,,1.0,13.0,0.0,5.140718378521396e-46,1.0
895,3.1879010959372196,2004-11-15,,1.0,14.0,0.0,1.6875490847583098e-49,1.0
896,4.414782842145309,2004-11-16,,,15.0,1.0,5.53973531280614e-53,0.00032827106262212926
897,6.400976162030023,2004-11-17,,1.0,16.0,0.0,1.8185347977802114e-56,1.0
898,8.327998288731738,2004-11-18,,,17.0,1.0,5.96972350482631e-60,0.00032827106262212926
899,9.390603109543946,2004-11-19,,1.0,18.0,0.0,1.9596874784896414e-63,1.0
900,10.213352617609221,2004-11-22,,,19.0,1.0,6.433086909710779e-67,0.00032827106262212926
901,11.3552093855172,2004-11-23,,,20.0,2.0,2.1117962757912746e-70,1.0776189055506189e-07
902,12.37242235568156,2004-11-24,,,21.0,3.0,6.9324160749543954e-74,3.537511032267976e-11
903,12.774087767212901,2004-11-26,,1.0,22.0,0.0,2.2757115914640177e-77,1.0
904,12.3328870148703,2004-11-29,,,23.0,1.0,7.470502623513925e-81,0.00032827106262212926
905,11.822357800703902,2004-11-30,,1.0,24.0,0.0,2.4523498345423292e-84,1.0
906,11.717976834690885,2004-12-01,,,25.0,1.0,8.050354861064161e-88,0.00032827106262212926
907,12.215821593671265,2004-12-02,,1.0,26.0,0.0,2.6426985447267654e-91,1.0
908,13.133174721526235,2004-12-03,,1.0,27.0,0.0,8.675214594674127e-95,1.0
909,13.323026113879596,2004-12-06,,1.0,28.0,0.0,2.847821913468609e-98,1.0
910,12.795374007758946,2004-12-07,,,29.0,1.0,9.34857525692929e-102,0.00032827106262212926
911,12.342012675949674,2004-12-08,,,30.0,2.0,3.068866733595134e-105,1.0776189055506189e-07
912,12.315291534207885,2004-12-09,,,31.0,3.0,1.0074201436829809e-108,3.537511032267976e-11
913,11.952944320285658,2004-12-10,,,32.0,4.0,3.3070688107375146e-112,1.1612625056001137e-14
914,11.291352832619962,2004-12-13,,1.0,33.0,0.0,1.085614992665278e-115,1.0
915,9.75071104351219,2004-12-14,,,34.0,1.0,3.5637598724075725e-119,0.00032827106262212926
916,7.9807334453896095,2004-12-15,,,35.0,2.0,1.1698792402453084e-122,1.0776189055506189e-07
917,6.214570437666437,2004-12-16,,,36.0,3.0,3.840375013349089e-126,3.537511032267976e-11
918,4.9919293825624615,2004-12-17,,,37.0,4.0,1.2606839864995479e-129,1.1612625056001137e-14
919,4.202077895034478,2004-12-20,,,38.0,5.0,4.1384607187892184e-133,3.81208876696587e-18
920,3.6762158983751414,2004-12-21,,,39.0,6.0,1.3585368977768435e-136,1.2513984303417641e-21
921,3.4529079230107125,2004-12-22,,,40.0,7.0,4.459683510445897e-140,4.1079789249195397e-25
922,4.318236175847609,2004-12-23,,,41.0,8.0,1.4639850449324258e-143,1.3485306069126542e-28
923,4.979605908661996,2004-12-27,,,42.0,9.0,4.8058392636286104e-147,4.4268357530968343e-32
924,5.667897554038937,2004-12-28,,,43.0,10.0,1.5776179618625653e-150,1.4532020767227367e-35
925,6.2031625605275,2004-12-29,,,44.0,11.0,5.178863247523692e-154,4.770441899304526e-39
926,6.325366037478711,2004-12-30,,,45.0,12.0,1.700070941439348e-157,1.5659980314618308e-42
927,5.94947065301144,2004-12-31,,,46.0,13.0,5.580840944792845e-161,5.140718378521396e-46
928,5.381021596348417,2005-01-03,,,47.0,14.0,1.8320285872722933e-164,1.6875490847583098e-49
929,4.574025795965472,2005-01-04,,,48.0,15.0,6.01401971097979e-168,5.53973531280614e-53
930,4.659556303723267,2005-01-05,,,49.0,16.0,1.9742286411537172e-171,1.8185347977802114e-56
931,5.567738964932744,2005-01-06,,1.0,50.0,0.0,6.480821338905937e-175,1.0
932,7.024852070205622,2005-01-07,,1.0,51.0,0.0,2.1274661075867693e-178,1.0
933,8.456228732793246,2005-01-10,,1.0,52.0,0.0,6.983855598300962e-182,1.0
934,9.439266611503943,2005-01-11,,1.0,53.0,0.0,2.292597698453706e-185,1.0
935,9.833021281170227,2005-01-12,,,54.0,1.0,7.5259348263647e-189,0.00032827106262212926
936,9.348238704077124,2005-01-13,,,55.0,2.0,2.470546622675568e-192,1.0776189055506189e-07
937,8.227806298260829,2005-01-14,,,56.0,3.0,8.110089650832011e-196,3.537511032267976e-11
938,6.955017063665779,2005-01-18,,,57.0,4.0,2.6623077476394424e-199,1.1612625056001137e-14
939,5.175502708537811,2005-01-19,,,58.0,5.0,8.739585933447055e-203,3.81208876696587e-18
940,3.5292921042503673,2005-01-20,,,59.0,6.0,2.86895316125017e-206,1.2513984303417641e-21
941,2.1344486452268274,2005-01-21,,,60.0,7.0,9.417943028566867e-210,4.1079789249195397e-25
942,1.458149928820938,2005-01-24,,,61.0,8.0,3.091638165702418e-213,1.3485306069126542e-28
943,1.4175571399313969,2005-01-25,,,62.0,9.0,1.014895345898238e-216,4.4268357530968343e-32
