Date,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_hl_copy,neg_k_hl_copy
2001-04-23,0.0,0.0,,,,0.0,0.0
2001-04-24,0.0,0.0,,,,0.0,0.0
2001-04-25,0.0,0.0,,,,0.0,0.0
2001-04-26,0.0,0.0,,,,0.0,0.0
2001-04-27,0.0,0.0,,,,0.0,0.0
2001-04-30,0.0,0.0,,,,0.0,0.0
2001-05-01,0.0,0.0,,,,0.0,0.0
2001-05-02,0.0,0.0,,,,0.0,0.0
2001-05-03,0.0,0.0,,,,0.0,0.0
2001-05-04,0.0,0.0,,,,0.0,0.0
2001-05-07,0.0,0.0,,,,0.0,0.0
2001-05-08,0.0,0.0,,,,0.0,0.0
2001-05-09,0.0,0.0,,,,0.0,0.0
2001-05-10,0.0,0.0,,,,0.0,0.0
2001-05-11,0.0,0.0,35.7959631749545,18.139194195414092,,0.0,0.0
2001-05-14,0.0,0.0,37.029674281272456,14.921652588585918,,0.0,0.0
2001-05-15,0.0,0.0,35.372486031800214,15.635632587855325,,0.0,0.0
2001-05-16,0.0,0.0,30.64644779604148,15.051773619825768,,0.0,0.0
2001-05-17,0.0,0.0,30.94790672062664,15.199832915922006,,0.0,0.0
2001-05-18,0.0,0.0,25.12220498746485,18.288968952984824,,0.0,0.0
2001-05-21,0.0,0.0,21.995874216327934,17.99211253094365,,0.0,0.0
2001-05-22,0.0,0.0,21.367528575307425,20.407189972287696,,0.0,0.0
2001-05-23,0.0,0.0,20.95259238148811,22.223878917693206,,0.0,0.0
2001-05-24,0.0,0.0,14.096616624862962,23.0228342489098,,0.0,0.0
2001-05-25,0.0,0.0,14.568743391745825,25.30624474351439,,0.0,0.0
2001-05-29,0.0,0.0,13.614988056833393,28.012413776962102,,0.0,0.0
2001-05-30,0.0,0.0,13.714640504884262,26.16815353125289,,0.0,0.0
2001-05-31,0.0,0.0,13.772058819695532,26.066631864993877,25.77719164733116,0.0,0.0
2001-06-01,0.0,0.0,13.517896634262655,25.896317490327498,26.179248076202747,0.0,0.0
2001-06-04,0.0,0.0,13.716187064777115,26.276183684220484,26.55258618872636,0.0,0.0
2001-06-05,0.0,0.0,17.562286731068447,26.531409064645253,26.1089052956144,0.0,0.0
2001-06-06,0.0,0.0,8.881834206518176,27.08410508627637,27.85896541685998,0.0,0.0
2001-06-07,0.0,0.0,9.164628293964645,27.946452277643317,29.48402124373089,0.0,0.0
2001-06-08,0.0,0.0,9.249722596693703,28.26302033210477,30.99837001092815,0.0,0.0
2001-06-11,0.0,0.0,5.075814041079954,29.21552451323343,33.81248222763042,0.0,0.0
2001-06-12,0.0,0.0,5.154986241911717,28.292534159126333,36.338424549087755,0.0,0.0
2001-06-13,0.0,0.0,8.383342753858496,21.2013485894083,36.8375714775034,0.0,0.0
2001-06-14,0.0,0.0,8.665393675492117,22.919358274475503,37.42983489163672,0.0,0.0
2001-06-15,0.0,0.0,15.638374117056985,20.30565025539583,35.68376424208734,0.0,0.0
2001-06-18,1.1612625056001137e-14,0.0,20.583541026433988,18.21554264484738,33.570869135557736,1.1612625056001137e-14,0.0
2001-06-19,1.2513984303417686e-21,0.0,25.95029789540553,16.673677388032264,32.727511038561765,1.2513984303417686e-21,0.0
2001-06-20,1.3485306069126542e-28,0.0,27.338158394448598,10.44730990054507,33.58282949654735,1.3485306069126542e-28,0.0
2001-06-21,1.453202076722721e-35,0.0,36.36747502931117,6.708579075084686,36.10208434646711,1.453202076722721e-35,0.0
2001-06-22,1.5659980314618308e-42,0.0,36.87481812953692,6.802166856565799,38.4413924213926,1.5659980314618308e-42,0.0
2001-06-25,1.687549084758334e-49,0.0,32.774628201292536,13.418616411058549,38.68859699025517,1.687549084758334e-49,0.0
2001-06-26,1.8185347977802245e-56,0.0,32.34185598091632,13.92160000598593,38.769125520243655,1.8185347977802245e-56,0.0
2001-06-27,1.9596874784896133e-63,0.0,38.10844911407018,13.985321726423475,39.30755402809336,1.9596874784896133e-63,0.0
2001-06-28,2.1117962757912443e-70,0.0,44.14885915025635,10.01499062129364,41.0012751658324,2.1117962757912443e-70,0.0
2001-06-29,2.2757115914640503e-77,0.0,40.55659875485782,14.31732261108852,41.48814040125762,2.2757115914640503e-77,0.0
2001-07-02,2.4523498345423292e-84,0.0,40.94492427350666,12.283510583923675,42.37084877214984,2.4523498345423292e-84,0.0
2001-07-03,2.642698544726728e-91,0.0,41.39158395775808,12.705502356820633,43.13200502462285,2.642698544726728e-91,0.0
2001-07-05,2.8478219134686497e-98,0.0,40.399048135302216,17.581594066340266,42.86211698766388,2.8478219134686497e-98,0.0
2001-07-06,3.0688667335951773e-105,0.0,34.32637011933211,22.958914549413482,41.217936307735684,3.0688667335951773e-105,0.0
2001-07-09,3.307068810737514e-112,0.0,29.56802325695236,24.454750561069478,38.94987169670372,3.307068810737514e-112,0.0
2001-07-10,3.5637598724075725e-119,3.537511032267976e-11,24.87751231913236,25.214474668375317,36.21578708474165,0.0,3.537511032267976e-11
2001-07-11,3.840375013349089e-126,3.812088766965857e-18,24.707791020579013,29.717698149226752,34.286450511387656,0.0,3.812088766965857e-18
2001-07-12,4.1384607187891e-133,4.107978924919569e-25,16.415568526136436,30.17232389559548,33.94660450131411,0.0,4.107978924919569e-25
2001-07-13,4.45968351044577e-140,4.4268357530968184e-32,17.96314076877984,30.643036713201408,33.385204536109875,0.0,4.4268357530968184e-32
2001-07-16,4.8058392636287466e-147,4.770441899304526e-39,22.90930413253777,24.524328653859246,31.243747700534467,0.0,4.770441899304526e-39
2001-07-17,5.178863247523839e-154,5.140718378521396e-46,23.46246033946609,25.851604249380607,29.358105118553084,0.0,5.140718378521396e-46
2001-07-18,5.580840944792845e-161,5.53973531280618e-53,18.525638424108028,26.86538939071745,28.573463789685803,0.0,5.53973531280618e-53
2001-07-19,6.014019710979791e-168,5.96972350482631e-60,14.17942042819914,27.07567342383513,28.765343764625374,0.0,5.96972350482631e-60
2001-07-20,6.480821338905936e-175,6.433086909710688e-67,14.020455953664019,26.89898098252243,28.958739165541534,0.0,6.433086909710688e-67
2001-07-23,6.983855598300763e-182,6.932416074954494e-74,13.647753076503744,29.88607819233819,29.554577319140396,0.0,6.932416074954494e-74
2001-07-24,7.525934826364486e-189,7.470502623514032e-81,11.635158438143034,34.45552802216018,30.9800995920476,0.0,7.470502623514032e-81
2001-07-25,2.6426985447267654e-91,8.050354861064046e-88,11.911706862717711,28.495992395967253,31.698834623568665,0.0,8.050354861064046e-88
2001-07-26,2.8478219134686802e-98,8.675214594674005e-95,12.131556470205602,26.676047265119468,32.111664741085356,0.0,8.675214594674005e-95
2001-07-27,3.068866733595112e-105,9.348575256929423e-102,12.015346031716607,30.071589381577283,32.882421017952645,0.0,9.348575256929423e-102
2001-07-30,9.34857525692929e-102,1.0074201436829809e-108,15.052131897379697,29.702849192926426,32.87191875310177,0.0,1.0074201436829809e-108
2001-07-31,1.0074201436829775e-108,1.0856149926653088e-115,22.095623741155947,24.76579172858011,30.930925247540852,0.0,1.0856149926653088e-115
2001-08-01,1.0856149926653012e-115,1.1698792402453416e-122,20.120309712862703,26.491741121935892,29.69793521187375,0.0,1.1698792402453416e-122
2001-08-02,1.1698792402453292e-122,1.2606839864995836e-129,18.539152085951248,31.876677569336014,29.466299496981684,0.0,1.2606839864995836e-129
2001-08-03,1.2606839864995298e-129,1.3585368977768435e-136,13.307547397136018,35.35439858031582,30.59771694173057,0.0,1.3585368977768435e-136
2001-08-06,3.5637598724075725e-119,1.4639850449324255e-143,12.701148342160193,41.136589738454816,32.184803716205934,0.0,1.4639850449324255e-143
2001-08-07,1.1698792402453084e-122,1.5776179618625653e-150,17.61051976675813,42.61880895705378,32.85173057252395,0.0,1.5776179618625653e-150
2001-08-08,3.840375013349089e-126,1.7000709414392994e-157,14.558681292865565,46.414170037807246,34.23699017639889,0.0,1.7000709414392994e-157
2001-08-09,1.2606839864995479e-129,1.8320285872722412e-164,15.18706479583666,42.495938646665174,35.173134915451996,0.0,1.8320285872722412e-164
2001-08-10,1.3585368977768775e-136,1.9742286411537733e-171,17.19195594469943,39.20606700163932,35.44887385636793,0.0,1.9742286411537733e-171
2001-08-13,1.463985044932415e-143,2.1274661075868296e-178,17.266861617716163,35.02506489641124,35.342507288050435,0.0,2.1274661075868296e-178
2001-08-14,1.5776179618625935e-150,2.292597698453706e-185,17.83991589921095,40.75623485891931,35.61153643062147,0.0,2.292597698453706e-185
2001-08-15,1.7000709414393237e-157,2.470546622675568e-192,24.593101283838266,36.70830808054065,34.47952249764991,0.0,2.470546622675568e-192
2001-08-16,1.8320285872722154e-164,2.6623077476394424e-199,25.16748877182239,31.255214922654485,32.787377848160446,0.0,2.6623077476394424e-199
2001-08-17,1.9742286411537873e-171,2.868953161250088e-206,19.656641067513725,43.377948348247926,33.133437085778716,0.0,2.868953161250088e-206
2001-08-20,5.178863247523692e-154,3.0916381657023304e-213,12.16554681731637,46.40938085768923,34.94259086295323,0.0,3.0916381657023304e-213
2001-08-21,1.700070941439348e-157,3.3316077364825967e-220,12.212467992352087,45.03756836023665,36.54214747625132,0.0,3.3316077364825967e-220
2001-08-22,5.580840944792845e-161,3.5902034827124785e-227,12.272280663923688,43.89457452651799,37.95346772508874,0.0,3.5902034827124785e-227
2001-08-23,1.8320285872722933e-164,3.8688711477445594e-234,12.393018245026797,41.441290671342784,39.096695839564205,0.0,3.8688711477445594e-234
2001-08-24,6.01401971097979e-168,4.169168691948888e-241,12.953013871661751,35.7750670602818,39.649469448022735,0.0,4.169168691948888e-241
2001-08-27,1.9742286411537172e-171,4.492775002873899e-248,8.143228488741554,40.44700854483273,41.566081517899704,0.0,4.492775002873899e-248
2001-08-28,6.480821338905937e-175,4.841499281482184e-255,8.433455949592537,38.82181941129178,43.19041976851501,0.0,4.841499281482184e-255
2001-08-29,2.1274661075867693e-178,5.217291156934976e-262,14.993918929686409,36.22426883151848,43.06616139900592,0.0,5.217291156934976e-262
2001-08-30,2.292597698453763e-185,5.6222515864752315e-269,18.279236815043046,37.10212775047254,42.41770488650373,0.0,5.6222515864752315e-269
2001-08-31,1.0776189055506189e-07,6.058644601347713e-276,18.88382354998124,41.69892578190901,42.077826240755975,0.0,6.058644601347713e-276
2001-09-04,1.1612625056001137e-14,4.8058392636286104e-147,17.77044132555887,46.507107888646615,42.265635771853,0.0,4.8058392636286104e-147
2001-09-05,1.0776189055506189e-07,5.178863247523821e-154,9.828968712183563,58.024517704902685,44.32015085340494,0.0,5.178863247523821e-154
2001-09-06,3.537511032267976e-11,5.580840944792805e-161,9.468863899227497,55.898668217856375,46.22791485770318,0.0,5.580840944792805e-161
2001-09-07,1.1612625056001137e-14,6.014019710979897e-168,8.5190501433642,45.644770695998965,47.82187757831462,0.0,6.014019710979897e-168
2001-09-10,3.81208876696587e-18,6.480821338905845e-175,8.057170296634892,42.62067596241868,49.277628933038216,0.0,6.480821338905845e-175
2001-09-17,4.107978924919555e-25,6.983855598301062e-182,7.223884471988836,59.0635567932672,51.34382434538421,0.0,6.983855598301062e-182
2001-09-18,4.1079789249195397e-25,7.525934826364538e-189,7.295830764144716,57.08166944736343,53.200281293153324,0.0,7.525934826364538e-189
2001-09-19,1.3485306069126542e-28,8.110089650832011e-196,7.189463009287428,57.84256835887384,54.96379485862089,0.0,8.110089650832011e-196
2001-09-20,4.4268357530968343e-32,8.739585933447303e-203,7.266218219888853,61.556503996053216,56.672398540579,0.0,8.739585933447303e-203
2001-09-21,1.4532020767227367e-35,9.417943028566867e-210,7.056494751530456,64.71136427327045,58.362600280896785,0.0,9.417943028566867e-210
2001-09-24,4.770441899304526e-39,1.0148953458982668e-216,19.95653624562987,58.457111999619606,57.700938103129,0.0,1.0148953458982668e-216
2001-09-25,5.140718378521378e-46,1.0936704118952682e-223,21.29820853479425,56.26076526531339,56.79934778918157,0.0,1.0936704118952682e-223
2001-09-26,1.0776189055506189e-07,1.1785599122997154e-230,24.74664057280377,56.65401978359179,55.542104130381404,0.0,1.1785599122997154e-230
2001-09-27,1.1612625056001137e-14,1.2700384428182259e-237,27.563785972368933,56.388660191839726,54.027294117389715,0.0,1.2700384428182259e-237
2001-09-28,1.2513984303417641e-21,1.36861743675694e-244,34.44992906751448,49.96141545393462,51.48077799300962,0.0,1.36861743675694e-244
2001-10-01,1.348530606912659e-28,1.4748480243155596e-251,35.18623831771174,38.68644003518045,48.14201918018511,0.0,1.4748480243155596e-251
2001-10-02,1.4532020767227265e-35,1.5893241138163921e-258,38.10036541800451,39.029642623321685,44.789362044251064,0.0,1.5893241138163921e-258
2001-10-03,1.5659980314618308e-42,1.7126857120960884e-265,46.771932106980714,32.654782341689874,42.859679436118654,1.5659980314618308e-42,0.0
2001-10-04,1.687549084758322e-49,1.84562250262113e-272,47.164777218533494,30.84403144559515,41.29267878530335,1.687549084758322e-49,0.0
2001-10-05,1.8185347977802114e-56,1.988877701334247e-279,45.397272353147116,17.369995491275215,41.53267996528496,1.8185347977802114e-56,0.0
2001-10-08,1.9596874784896417e-63,2.1432522117857964e-286,43.900008287776366,22.75305099490992,40.83226794943308,1.9596874784896417e-63,0.0
2001-10-09,2.1117962757912443e-70,2.3096091027835696e-293,44.17303526629522,21.177475200911807,40.42910840599148,2.1117962757912443e-70,0.0
2001-10-10,2.27571159146405e-77,2.488878433591324e-300,52.309459606489895,17.42557088085115,41.11442063165105,2.27571159146405e-77,0.0
2001-10-11,2.4523498345423292e-84,7.470502623513925e-81,62.62901133998962,10.83774118598198,43.2131192901686,2.4523498345423292e-84,0.0
2001-10-12,2.642698544726727e-91,2.4523498345423292e-84,51.96002339891893,11.192432361978693,44.73748541473498,2.642698544726727e-91,0.0
2001-10-15,2.84782191346865e-98,8.050354861064161e-88,50.54473059649539,11.171977557495422,46.098803476149854,2.84782191346865e-98,0.0
2001-10-16,3.068866733595134e-105,2.6426985447267654e-91,49.935007765288226,11.19466794781587,47.332748320413934,3.068866733595134e-105,0.0
2001-10-17,3.307068810737514e-112,8.675214594674127e-95,49.07425700803009,11.46919506823408,48.38844608047368,3.307068810737514e-112,0.0
2001-10-18,3.5637598724075725e-119,2.847821913468609e-98,41.189815628346466,19.21292357005455,47.53098084839935,3.5637598724075725e-119,0.0
2001-10-19,3.8403750133490885e-126,3.068866733595123e-105,40.80349026890998,24.041333967802863,45.98231393985333,3.8403750133490885e-126,0.0
2001-10-22,4.1384607187892184e-133,3.307068810737491e-112,41.74485770526632,22.99639999098986,44.76636701508169,4.1384607187892184e-133,0.0
2001-10-23,4.45968351044577e-140,3.563759872407534e-119,33.50537711660084,23.650854435247656,42.80029646474334,4.45968351044577e-140,0.0
2001-10-24,4.805839263628747e-147,3.840375013349035e-126,33.88886426681853,28.307172962738342,40.38415757360622,4.805839263628747e-147,0.0
2001-10-25,5.178863247523692e-154,4.138460718789042e-133,32.746362219669464,27.128113799628128,38.169816176640474,5.178863247523692e-154,0.0
2001-10-26,5.580840944792845e-161,4.459683510445802e-140,34.0906079183272,21.759272318083443,37.02050292797809,5.580840944792845e-161,0.0
2001-10-29,6.01401971097979e-168,4.1079789249195397e-25,32.7955686640142,28.33915254493361,34.896859933730894,6.01401971097979e-168,0.0
2001-10-30,6.480821338905937e-175,4.426835753096819e-32,23.870803699565037,29.80710321036857,33.19416360835546,0.0,4.426835753096819e-32
2001-10-31,6.983855598300962e-182,4.77044189930456e-39,13.840230343300226,32.724463126503835,33.719925571168744,0.0,4.77044189930456e-39
2001-11-01,7.525934826364486e-189,5.140718378521414e-46,13.324850277724721,35.88826696796532,34.586243699022965,0.0,5.140718378521414e-46
2001-11-02,8.110089650832241e-196,5.53973531280614e-53,12.99820824633304,36.29912686878931,35.491946403383686,0.0,5.53973531280614e-53
2001-11-05,8.739585933447055e-203,5.969723504826311e-60,10.970052821861014,37.13885417085026,36.84215878494364,0.0,5.969723504826311e-60
2001-11-06,9.417943028566866e-210,6.433086909710734e-67,13.322049466152295,36.28387764409556,37.516895802735306,0.0,6.433086909710734e-67
2001-11-07,1.0148953458982381e-216,6.932416074954395e-74,14.003698839522805,30.5878583201349,37.49363570517374,0.0,6.932416074954395e-74
2001-11-08,1.0936704118952525e-223,7.470502623513926e-81,14.624922650054073,27.705206487827123,37.02270795034468,0.0,7.470502623513926e-81
2001-11-09,1.178559912299699e-230,8.050354861064161e-88,10.008932493632775,32.99497626611479,38.196161452077924,0.0,8.050354861064161e-88
2001-11-12,1.2700384428181713e-237,8.675214594674127e-95,9.902836859320944,39.13329191488707,39.7257240713155,0.0,8.675214594674127e-95
2001-11-13,1.368617436757018e-244,9.348575256929423e-102,13.889482253630712,35.475904662458746,40.011590218663294,0.0,9.348575256929423e-102
2001-11-14,1.4748480243155177e-251,1.0074201436829953e-108,17.100335089179293,31.023356861113246,39.22017239614039,0.0,1.0074201436829953e-108
2001-11-15,1.5893241138164827e-258,1.0856149926653244e-115,18.18490604150534,31.796144848758,38.363931393572976,0.0,1.0856149926653244e-115
2001-11-16,1.71268571209604e-265,1.1698792402453085e-122,18.093655441123165,26.21213050829232,36.93248883596966,0.0,1.1698792402453085e-122
2001-11-19,1.8456225026212353e-272,1.2606839864995479e-129,18.609926199094264,25.23760942084091,35.37411766239526,0.0,1.2606839864995479e-129
2001-11-20,1.9888777013341905e-279,1.3585368977768435e-136,19.26461608643532,21.66785233064198,33.26676799898605,0.0,1.3585368977768435e-136
2001-11-21,2.143252211785797e-286,1.4639850449324255e-143,19.98726430567736,18.539505061296644,31.158984627054128,2.143252211785797e-286,0.0
2001-11-23,2.3096091027835696e-293,1.5776179618625653e-150,16.018409197796398,19.49528247943048,29.63264524916311,0.0,1.5776179618625653e-150
2001-11-26,2.4888784335912534e-300,1.700070941439348e-157,16.620848986048806,20.22848474089129,28.21533011255003,0.0,1.700070941439348e-157
2001-11-27,2.682062453655317e-307,1.8320285872722933e-164,17.996020234692054,19.57536844829481,26.5002060233715,0.0,1.8320285872722933e-164
