,std,Date,pos_k,neg_k,pos_k_t,neg_k_t,pos_k_hl,neg_k_hl
167,0.5404664088553144,2001-12-24,,,59.0,20.0,3.906120282104406e-09,0.0014117060483541082
168,0.5354721035664308,2001-12-26,,,60.0,21.0,2.1394800586550635e-10,0.0004126747387542544
169,0.4928284782396803,2001-12-27,,,61.0,22.0,0.0008143893425980979,0.07689070900498071
170,0.4429038162655391,2001-12-28,,,62.0,23.0,0.34478980742524956,0.6736706193813975
171,0.4241611073564178,2001-12-31,,,63.0,24.0,0.008695737033411042,0.16404910518411264
172,0.4109738473473286,2002-01-02,,,64.0,25.0,4.4274349755043286e-11,9.026683180721604e-05
173,0.3716120998887808,2002-01-03,,,65.0,26.0,3.3983907020479967e-09,0.00040974090537955655
174,0.27937209150565356,2002-01-04,1.0,,0.0,27.0,1.0,0.0012327727585010487
175,0.2403262136548405,2002-01-07,,,1.0,28.0,0.9515157304298344,0.24868364709071974
176,0.2924560893913502,2002-01-08,,,2.0,29.0,0.6926885466831532,0.004873052596085193
177,0.37557332342544286,2002-01-09,,,3.0,30.0,0.43262370976840275,0.00022966941854524395
178,0.46591710624268584,2002-01-10,,,4.0,31.0,0.2898603763736566,6.791467102716963e-05
179,0.5219452795535731,2002-01-11,,,5.0,32.0,0.26604733929764973,0.00020880317001597948
180,0.5277017760988788,2002-01-14,,,6.0,33.0,0.047662325299742646,5.369869671783286e-08
181,0.4957452921382768,2002-01-15,,,7.0,34.0,0.6891739534625861,0.163960847666492
182,0.40319305871363864,2002-01-16,,1.0,8.0,0.0,0.24021707966602743,1.0
183,0.28287295268730994,2002-01-17,,,9.0,1.0,0.4471092853546829,0.9144439197390951
184,0.24636727267653596,2002-01-18,,,10.0,2.0,0.26064131143938074,0.7642028454761406
185,0.30766256168305023,2002-01-22,,,11.0,3.0,0.5696315336515397,0.8577166179214688
186,0.4018237347771079,2002-01-23,,,12.0,4.0,0.013603127551120522,0.238714934432525
187,0.48485360649124043,2002-01-24,,,13.0,5.0,0.032143395499305304,0.2665658556599611
188,0.5553675574974348,2002-01-25,,,14.0,6.0,0.21686720867064088,0.5194116269125997
189,0.6211231521356766,2002-01-28,,,15.0,7.0,0.0001255225470756582,0.015114837422293232
190,0.7523894459678593,2002-01-29,,,16.0,8.0,9.997723386837991e-05,0.009998861628624527
191,0.8548609914079202,2002-01-30,,,17.0,9.0,0.017030150234634778,0.11576739307793751
192,0.9165669213628876,2002-01-31,,,18.0,10.0,0.004636487307664111,0.05051709578662821
193,0.9775261792279293,2002-02-01,,,19.0,11.0,0.001466907235864429,0.022882120669635388
194,1.0808052422380225,2002-02-04,,,20.0,12.0,0.11267688005589842,0.26983661981468415
195,1.2355465276533095,2002-02-05,,,21.0,13.0,7.3979762544939384e-09,9.25963185751466e-06
196,1.37792538079946,2002-02-06,,,22.0,14.0,6.97534387723701e-07,0.00012085622720356177
197,1.4558601028560292,2002-02-07,,,23.0,15.0,7.847943901981273e-12,5.720704215273065e-08
198,1.4523597471796763,2002-02-08,,,24.0,16.0,6.15002060171667e-10,7.231877266999215e-07
199,1.3689509502412531,2002-02-11,,,25.0,17.0,0.8631092897337692,0.9047419713320273
200,1.28261533208365,2002-02-12,,,26.0,18.0,6.753427452483794e-08,1.08598661639779e-05
201,1.181946601098564,2002-02-13,,,27.0,19.0,6.160213369156072e-05,0.0010892383877202589
202,1.0122622130792238,2002-02-14,,,28.0,20.0,9.505867413250619e-06,0.0002587326590041813
203,0.8136187774753815,2002-02-15,,,29.0,21.0,9.432707549645051e-09,1.5435822826269177e-06
204,0.6599699568366442,2002-02-19,,,30.0,22.0,0.0029825727229692628,0.014061557613036716
205,0.6062551686245491,2002-02-20,,,31.0,23.0,8.215541256254577e-05,0.0009309441304762443
206,0.6250161114707666,2002-02-21,,,32.0,24.0,1.1005138347668161e-05,0.00019107181538840766
207,0.6963424780255687,2002-02-22,,,33.0,25.0,3.198364987436755e-08,2.0985299346169808e-06
208,0.7469380231614298,2002-02-25,,,34.0,26.0,1.2616443898030227e-11,4.628309381011699e-09
209,0.7555936140528631,2002-02-26,,,35.0,27.0,3.5186053884836946e-05,0.0003667271016233665
210,0.7221101470460498,2002-02-27,1.0,,0.0,28.0,1.0,7.789633419312837e-08
211,0.6700729244319493,2002-02-28,,,1.0,29.0,0.5842517329551569,1.7037280267548218e-07
212,0.5896887059269271,2002-03-01,,,2.0,30.0,0.41221677873991114,1.686106403658423e-06
213,0.4605187670289474,2002-03-04,,,3.0,31.0,0.8629809934618504,0.21811191201601962
214,0.3843648707919624,2002-03-05,,,4.0,32.0,0.6050540753037286,0.017961951673445255
215,0.4510679708663068,2002-03-06,,,5.0,33.0,0.3344402542626648,0.0007252744804152498
216,0.6285656033811367,2002-03-07,,,6.0,34.0,0.44174781249193995,0.00975711992571836
217,0.8479916830141312,2002-03-08,,,7.0,35.0,0.10300053697771755,1.1593042932726785e-05
218,1.0955725029208268,2002-03-11,,,8.0,36.0,0.0014580060904272644,1.7255081765804965e-13
219,1.3152981269366506,2002-03-12,,,9.0,37.0,1.0412549445031974e-05,3.2856669371556667e-21
220,1.4521115073907358,2002-03-13,,,10.0,38.0,5.511856175034677e-07,1.6479040890211278e-24
221,1.4927552405843034,2002-03-14,,,11.0,39.0,0.005744448826813459,1.136362596296106e-08
222,1.4493343941046959,2002-03-15,,,12.0,40.0,0.39405795358355944,0.04486079773448436
223,1.366044431507193,2002-03-18,,,13.0,41.0,0.011110727691699206,6.863924722640777e-07
224,1.2456171379855552,2002-03-19,,,14.0,42.0,0.0001809565787819757,5.925474456120443e-12
225,1.1037569297196197,2002-03-20,,,15.0,43.0,0.0006039990610935965,5.919758031526191e-10
226,0.9238457961789499,2002-03-21,,,16.0,44.0,5.916723946525528e-06,4.199751506246837e-15
227,0.7284522654431252,2002-03-22,,,17.0,45.0,0.10950118711640651,0.0028660590332210832
228,0.573713545920618,2002-03-25,,,18.0,46.0,0.004408582232336334,9.54717941790691e-07
229,0.4655042209774677,2002-03-26,,,19.0,47.0,0.04242642895580496,0.0004029081256001891
230,0.374619994100624,2002-03-27,,,20.0,48.0,0.0022214533304324886,4.2847872698043436e-07
231,0.2877522359979764,2002-03-28,,,21.0,49.0,0.0039339608308444855,2.4430746654147152e-06
232,0.24403994165954657,2002-04-01,,1.0,22.0,0.0,0.7922537958768006,1.0
233,0.20589092266035053,2002-04-02,,,23.0,1.0,0.024625536320520787,0.8512561209638491
234,0.19477376922051892,2002-04-03,,,24.0,2.0,0.5944897280168391,0.9575880025842987
235,0.17525070996587083,2002-04-04,,,25.0,3.0,0.17596953151296954,0.8118064495633331
236,0.14710816219623135,2002-04-05,,,26.0,4.0,0.5168826967011394,0.9034548644491219
237,0.12414701444372403,2002-04-08,,,27.0,5.0,0.24587777180700196,0.7712057074157209
238,0.09704635948037055,2002-04-09,,,28.0,6.0,0.7231297766641126,0.9328934686434964
239,0.07105875720290032,2002-04-10,,,29.0,7.0,0.7002675585179506,0.9175926639198826
240,0.10645989012112751,2002-04-11,,,30.0,8.0,0.11389788682379967,0.5602787844452345
241,0.14834071080702646,2002-04-12,,,31.0,9.0,0.018504822590228644,0.3140173817226047
242,0.1745985985074511,2002-04-15,,,32.0,10.0,0.04353486628932575,0.37552307598733253
243,0.166515075340099,2002-04-16,,,33.0,11.0,0.09677913285416838,0.45912108932771645
244,0.16878393040763504,2002-04-17,1.0,,0.0,12.0,1.0,0.4337323091000562
245,0.24434385910551273,2002-04-18,,,1.0,13.0,0.9743444430651285,0.713284298269907
246,0.36782419422539825,2002-04-19,,,2.0,14.0,0.6090265229882594,0.031078027411041032
247,0.46417840427697044,2002-04-22,,,3.0,15.0,0.2796425343138832,0.0017100788934158017
248,0.5422102328796128,2002-04-23,,,4.0,16.0,0.6429680551571068,0.1709061082794628
249,0.5880349296879118,2002-04-24,,,5.0,17.0,0.843328814893652,0.5602599711159731
250,0.5743284147672963,2002-04-25,,1.0,6.0,0.0,0.5969143209369971,1.0
251,0.5161583758472725,2002-04-26,,,7.0,1.0,0.9563846249354325,0.9936495187258164
252,0.4127425353328927,2002-04-29,,,8.0,2.0,0.1601280412374921,0.6325820259373871
253,0.29266738784391294,2002-04-30,,,9.0,3.0,0.6714273656884956,0.875654961349579
254,0.2401683529576478,2002-05-01,,,10.0,4.0,0.16287951136809958,0.4838899286713469
255,0.2299294546955429,2002-05-02,,,11.0,5.0,0.19442708281866578,0.47501532183331313
256,0.2324003821147057,2002-05-03,,,12.0,6.0,0.24689734358020277,0.49688765690063463
257,0.23666642699822657,2002-05-06,,,13.0,7.0,0.0533450631378602,0.20634274449397044
258,0.2229914528330117,2002-05-07,,,14.0,8.0,0.1081359237925589,0.28053228820899373
259,0.16442560198479808,2002-05-08,,,15.0,9.0,0.09022479368129495,0.23615412641216996
260,0.12044913853819474,2002-05-09,,,16.0,10.0,0.76159113002736,0.8434826879323446
261,0.09309865921995561,2002-05-10,,,17.0,11.0,0.2511064322434168,0.4089523596697004
262,0.10232321331864339,2002-05-13,,,18.0,12.0,0.7169680991528732,0.801062782908561
263,0.16667551145094714,2002-05-14,1.0,,0.0,13.0,1.0,0.6992773582267616
264,0.2332991395396613,2002-05-15,,,1.0,14.0,0.9160355253617276,0.29293578822540417
265,0.3296759979341414,2002-05-16,,,2.0,15.0,0.8002766515481433,0.18806202037521097
266,0.4386964204167364,2002-05-17,,,3.0,16.0,0.8733406460035165,0.4856382919456149
267,0.5081370093158311,2002-05-20,,,4.0,17.0,0.6125451090867159,0.12454801931963938
268,0.5329345357560332,2002-05-21,,,5.0,18.0,0.9964727198982765,0.9873599093328703
269,0.562122049289058,2002-05-22,,,6.0,19.0,0.20379618880012457,0.006493131279717836
270,0.5847504432428073,2002-05-23,,,7.0,20.0,0.22513533711114336,0.01412014148663556
271,0.5537187309736712,2002-05-24,,,8.0,21.0,0.39888348051427225,0.08958202656384302
272,0.4824099293959967,2002-05-28,,,9.0,22.0,0.06082849220607043,0.0010661473626348457
273,0.41102122631218163,2002-05-29,,1.0,10.0,0.0,0.10305679089195606,1.0
274,0.30900320536809966,2002-05-30,,,11.0,1.0,0.06120941914788565,0.7757302918652391
275,0.2304125362530585,2002-05-31,,,12.0,2.0,0.2641702640568526,0.8010273075396283
276,0.249185081852849,2002-06-03,,,13.0,3.0,0.32098255702765494,0.7693272218843035
277,0.34143556181773027,2002-06-04,,,14.0,4.0,0.00849180531208362,0.25602697353097265
278,0.4549982683644545,2002-06-05,,,15.0,5.0,0.3971000123646123,0.735021371562764
279,0.5917343403058343,2002-06-06,,,16.0,6.0,0.4701573151898373,0.7535137803212841
280,0.7082160551361906,2002-06-07,,,17.0,7.0,0.003015625780099311,0.09164242989639866
281,0.7839515838737239,2002-06-10,,,18.0,8.0,5.593420506606466e-05,0.01288483542217204
282,0.8442388958498761,2002-06-11,,,19.0,9.0,5.247417327663132e-05,0.009388707583381678
283,0.8673130494499871,2002-06-12,,,20.0,10.0,8.400659826174164e-05,0.009165511347532206
284,0.8779148206776681,2002-06-13,,,21.0,11.0,2.0395377417871085e-07,0.0003129457154621522
285,0.8522956420662439,2002-06-14,,,22.0,12.0,0.009316407899742304,0.07804001799985288
286,0.77075148111086,2002-06-17,,,23.0,13.0,1.0379162798498944e-05,0.0015242221554917215
287,0.66090727186696,2002-06-18,,,24.0,14.0,7.758315219484801e-05,0.004002804034927227
288,0.5271946298120957,2002-06-19,1.0,,0.0,15.0,1.0,0.0014508307921440456
289,0.4154184224421592,2002-06-20,,1.0,1.0,0.0,0.7041337820028024,1.0
290,0.328664857220646,2002-06-21,,,2.0,1.0,0.6703023025745147,0.8187199170500952
291,0.2513828959475798,2002-06-24,,,3.0,2.0,0.5236830292495527,0.6496992021431717
292,0.23585541143846792,2002-06-25,,,4.0,3.0,0.79451639071388,0.8415446159193455
293,0.30857429829551897,2002-06-26,,,5.0,4.0,0.7561391699089162,0.7996158404768765
294,0.38514164488866154,2002-06-27,,,6.0,5.0,0.6886899780885207,0.732857948624081
295,0.42542797423635315,2002-06-28,,,7.0,6.0,0.09451709011171072,0.13239330015853545
296,0.478844591946621,2002-07-01,,,8.0,7.0,0.13571535553253397,0.17420088825441124
297,0.5250760410161452,2002-07-02,,,9.0,8.0,0.7757358366548167,0.7979356542067236
298,0.5577450086681739,2002-07-03,,,10.0,9.0,0.004649662872446953,0.007955716864413804
299,0.5497780110344929,2002-07-05,,,11.0,10.0,0.005505667926042242,0.008834681987183037
300,0.5267548190264866,2002-07-08,,,12.0,11.0,0.0694276383889239,0.08671043402327794
301,0.5027174643482486,2002-07-09,,,13.0,12.0,0.09946892079365706,0.11879232291122734
302,0.5038321179754502,2002-07-10,,,14.0,13.0,0.06538981641732804,0.07945414126935241
303,0.5438412604840056,2002-07-11,,,15.0,14.0,0.052246713651386445,0.06360946063197276
304,0.5839195010238012,2002-07-12,,,16.0,15.0,0.0019322246377670512,0.0028554792888710197
305,0.5766786677604299,2002-07-15,,,17.0,16.0,0.28952082831734777,0.3114194303769488
306,0.6331436248821187,2002-07-16,,,18.0,17.0,0.1945554845312036,0.21307920249318602
307,0.7336377464854882,2002-07-17,,,19.0,18.0,1.0062698389163525e-05,1.8438665440589837e-05
308,0.878388350965421,2002-07-18,,,20.0,19.0,0.017787413183224503,0.021757407895599802
309,1.0304746215290315,2002-07-19,,,21.0,20.0,1.1320622145277035e-05,1.9471539092750367e-05
310,1.2041248267382925,2002-07-22,,,22.0,21.0,4.218500928883384e-09,1.0135210630615912e-08
311,1.5135569615105642,2002-07-23,,,23.0,22.0,8.994992155456564e-13,3.004276392071181e-12
312,1.7694382226668066,2002-07-24,,,24.0,23.0,2.1234176278535044e-07,4.02787152189134e-07
313,1.9753799115815702,2002-07-25,,,25.0,24.0,2.514276111167596e-16,1.057782676645967e-15
314,2.1149285100026862,2002-07-26,,,26.0,25.0,1.5107229174632996e-09,3.299490937525984e-09
315,2.102271279930841,2002-07-29,,,27.0,26.0,9.6320653624824e-16,3.4663942927043275e-15
316,1.9934800865687798,2002-07-30,,,28.0,27.0,5.79501138226803e-23,3.6077042307165813e-22
317,1.7918251935171472,2002-07-31,,,29.0,28.0,1.472492670778746e-12,3.76748306935689e-12
318,1.5085689854884492,2002-08-01,1.0,,0.0,29.0,1.0,1.0982586865046548e-05
319,1.1686108903834456,2002-08-02,,,1.0,30.0,0.3668915925858818,8.632424666722191e-14
320,0.8167143929626536,2002-08-05,,1.0,2.0,0.0,0.4460508190140334,1.0
321,0.644913643047012,2002-08-06,1.0,,0.0,1.0,1.0,0.9928648609348663
