Date,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_hl_copy,neg_k_hl_copy
2001-04-23,0.0,0.0,,,,0.0,0.0
2001-04-24,0.0,0.0,,,,0.0,0.0
2001-04-25,0.0,0.0,,,,0.0,0.0
2001-04-26,0.0,0.0,,,,0.0,0.0
2001-04-27,0.0,0.0,,,,0.0,0.0
2001-04-30,0.0,0.0,,,,0.0,0.0
2001-05-01,0.0,0.0,,,,0.0,0.0
2001-05-02,0.0,0.0,,,,0.0,0.0
2001-05-03,0.0,0.0,,,,0.0,0.0
2001-05-04,0.0,0.0,,,,0.0,0.0
2001-05-07,0.0,0.0,,,,0.0,0.0
2001-05-08,0.0,0.0,,,,0.0,0.0
2001-05-09,0.0,0.0,,,,0.0,0.0
2001-05-10,0.0,0.0,,,,0.0,0.0
2001-05-11,0.0,0.0,16.506346594616616,14.714559916985149,,0.0,0.0
2001-05-14,0.0,0.0,14.86052288754067,14.971033396754404,,0.0,0.0
2001-05-15,0.0,0.0,20.329955512306388,15.346586875776206,,0.0,0.0
2001-05-16,0.0,0.0,21.416141935355107,14.730408762428743,,0.0,0.0
2001-05-17,0.0,0.0,18.265570990802146,14.389465158863715,,0.0,0.0
2001-05-18,0.0,0.0,19.02863826842807,11.063173361709449,,0.0,0.0
2001-05-21,0.0,0.0,23.455588862447215,9.846916494481036,,0.0,0.0
2001-05-22,0.0,0.0,25.942772070109445,9.952178690684454,,0.0,0.0
2001-05-23,0.0,0.0,26.27706520964155,9.627357284829626,,0.0,0.0
2001-05-24,0.0,0.0,28.92395340985931,9.834132705459773,,0.0,0.0
2001-05-25,0.0,0.0,29.287813538519586,11.422236560676485,,0.0,0.0
2001-05-29,0.0,0.0,29.598890242469288,13.319490841471572,,0.0,0.0
2001-05-30,0.0,0.0,28.80861652790401,13.828109659919873,,0.0,0.0
2001-05-31,0.0,0.0,25.733274694228054,14.263890107740426,28.827084991226524,0.0,0.0
2001-06-01,0.0,0.0,30.029808601107437,10.888637919167003,30.109352517266178,0.0,0.0
2001-06-04,0.0,0.0,30.283856532216486,10.980754255061932,31.30002950573157,0.0,0.0
2001-06-05,0.0,0.0,29.71409838877995,11.291328505615395,32.273430134708775,0.0,0.0
2001-06-06,0.0,0.0,24.532201343553805,15.823237576057949,31.50965972476727,0.0,0.0
2001-06-07,0.0,0.0,23.72084446907456,22.11889388132103,29.508589498160376,0.0,0.0
2001-06-08,0.0,0.0,24.21211213689363,24.149200845021852,27.41012496173061,0.0,0.0
2001-06-11,0.0,0.0,19.346216242517333,26.64070556901929,26.58526569446555,0.0,0.0
2001-06-12,0.0,0.0,12.909794170322831,29.958149338104477,27.526994779143905,0.0,0.0
2001-06-13,0.0,0.0,14.803236762778466,27.543746216741123,27.709780217751266,0.0,0.0
2001-06-14,0.0,0.0,10.99394864769629,34.18337117334545,29.39692363668642,0.0,0.0
2001-06-15,0.0,0.0,10.610814415152033,35.891227377230635,31.18029283317216,0.0,0.0
2001-06-18,0.0,0.0,13.3569352560865,33.771452974081164,32.04718742156149,0.0,0.0
2001-06-19,0.0,0.0,21.770293112269357,29.605211172763795,30.84740968331907,0.0,0.0
2001-06-20,0.0,0.0,24.560327588042988,29.13935901466453,29.2531025737702,0.0,0.0
2001-06-21,0.0,0.0,27.3649642127191,26.71083121948605,27.24999949662148,0.0,0.0
2001-06-22,0.0,0.0,29.025325383688838,27.24600448714245,25.529430826278862,0.0,0.0
2001-06-25,0.0,0.0,24.79649437076489,30.94124866589687,24.493357522846317,0.0,0.0
2001-06-26,0.0,0.0,25.212671089417405,31.405246203846044,23.525080775696093,0.0,0.0
2001-06-27,0.0,0.0,28.517729587349933,25.611090193796198,22.228278968633226,0.0,0.0
2001-06-28,0.0,0.0,29.0311074563758,24.67641705229543,21.219698827498394,0.0,0.0
2001-06-29,0.0,0.0,29.598247188742754,23.06500198109196,20.59012755122429,0.0,0.0
2001-07-02,0.0,0.0,33.380151264724354,19.2273910380582,21.0410134915284,0.0,0.0
2001-07-03,0.0,0.0,32.391845368130824,19.724295677144674,21.2742542863397,0.0,0.0
2001-07-05,0.0,0.0,32.41974550882045,16.90454474238266,22.001485927019463,0.0,0.0
2001-07-06,0.0,0.0,32.01901575934055,21.555619831174745,21.824987162106627,0.0,0.0
2001-07-09,0.0,0.0,29.91789626001595,23.68981270755099,21.095908645896994,0.0,0.0
2001-07-10,0.0,0.0,21.204954263250773,30.04496847017194,20.821117615023514,0.0,0.0
2001-07-11,0.0,0.0,17.745239959885513,38.017806466435964,21.93066923945829,0.0,0.0
2001-07-12,0.0,0.0,9.224209212335504,38.13741377796372,24.724746341108574,0.0,0.0
2001-07-13,0.0,0.0,8.75635697433684,39.181855221967226,27.4921325884568,0.0,0.0
2001-07-16,0.0,0.0,15.011964361676707,33.790303587260745,28.276867051514678,0.0,0.0
2001-07-17,0.0,0.0,15.180436072123983,29.467868238299328,28.542801085650183,0.0,0.0
2001-07-18,0.0,0.0,12.5680068721284,29.875623077987328,29.41673591937996,0.0,0.0
2001-07-19,0.0,0.0,12.528824444727153,30.897337787298913,30.336845166126288,0.0,0.0
2001-07-20,0.0,0.0,12.640441311313,31.843185250950874,31.25336457952324,0.0,0.0
2001-07-23,0.0,0.0,10.931269858347076,32.683402578389895,32.58336918569008,0.0,0.0
2001-07-24,0.0,0.0,10.478594680138254,39.5499649729181,34.406667730604475,0.0,0.0
2001-07-25,0.0,0.0,10.609285698129963,36.99648346014552,35.90823228045926,0.0,0.0
2001-07-26,0.0,0.0,13.482702211814411,28.457349780841774,35.8937075149242,0.0,0.0
2001-07-27,0.0,0.0,14.644327189559224,27.962599860992924,35.562618980416076,0.0,0.0
2001-07-30,0.0,0.0,15.268369462436153,22.48177406202911,34.38730933224647,0.0,0.0
2001-07-31,0.0,0.0,21.50030955224354,12.217444545085757,33.897579333474056,0.0,0.0
2001-08-01,0.0,0.0,22.87475934838591,12.345108507931744,33.611816963488934,0.0,0.0
2001-08-02,0.0,0.0,23.31450377566116,12.683076177178162,33.32052494400273,0.0,0.0
2001-08-03,0.0,0.0,16.141825227387418,14.235293173050827,31.38878823555215,0.0,0.0
2001-08-06,0.0,0.0,15.334770946385472,16.59169929406426,29.42794246329245,0.0,0.0
2001-08-07,0.0,0.0,15.12494305089167,17.137257395847552,27.771473341024365,0.0,0.0
2001-08-08,0.0,0.0,15.018055816628554,20.818997764741308,26.944010577814037,0.0,0.0
2001-08-09,0.0,0.0,15.07459594950834,25.03803181196023,26.793627794606124,0.0,0.0
2001-08-10,0.0,0.0,12.60097767914585,27.038234731874212,27.481343998996504,0.0,0.0
2001-08-13,0.0,0.0,13.47367759058272,17.98604522242745,26.542913467611488,0.0,0.0
2001-08-14,0.0,0.0,13.307808425444778,20.589391127663287,26.18137461616692,0.0,0.0
2001-08-15,0.0,0.0,10.321298211482288,22.66878920328882,26.984696572698258,0.0,0.0
2001-08-16,0.0,0.0,9.644150702217283,28.554152972633613,28.593276965815786,0.0,0.0
2001-08-17,0.0,0.0,9.508211971857767,32.37753899746352,30.450850073214887,0.0,0.0
2001-08-20,0.0,0.0,3.033777593160948,32.928802129968894,34.21351382153825,0.0,0.0
2001-08-21,0.0,0.0,7.775573053323192,31.648897155039982,36.095018865600096,0.0,0.0
2001-08-22,0.0,0.0,7.4897367225723075,33.280946742696145,38.03531783787085,0.0,0.0
2001-08-23,0.0,0.0,7.7050131665849975,32.994794637150854,39.75689146655024,0.0,0.0
2001-08-24,0.0,0.0,16.027262520804506,29.254200142538032,39.00357715473394,0.0,0.0
2001-08-27,0.0,0.0,16.508079031386295,30.13182365523322,38.304071008047366,0.0,0.0
2001-08-28,0.0,0.0,16.203726743801365,31.98577024757349,37.90734916595564,0.0,0.0
2001-08-29,0.0,0.0,16.102651572342623,31.187639220506274,37.478159888314146,0.0,0.0
2001-08-30,0.0,0.0,15.529308504242895,36.71610531074987,37.69775224311604,0.0,0.0
2001-08-31,0.0,0.0,16.023066943305732,36.39525549045153,37.78110085614065,0.0,0.0
2001-09-04,0.0,0.0,19.487713827662944,31.893980008830923,36.80711536697199,0.0,0.0
2001-09-05,0.0,0.0,19.235542650420637,32.34822893117239,35.993762659905755,0.0,0.0
2001-09-06,0.0,0.0,18.99698608453334,33.01730336280385,35.348118293356855,0.0,0.0
2001-09-07,0.0,0.0,18.830517085251525,34.47841156454495,34.91991226032033,0.0,0.0
2001-09-10,0.0,0.0,18.98824461460144,37.38811787693435,34.756887621927554,0.0,0.0
2001-09-17,0.0,1.0,12.436054710912964,54.79000861324559,36.77441578215795,0.0,1.0
2001-09-18,0.0,1.0,12.436976808355654,53.26493426486757,38.58632910285342,0.0,1.0
2001-09-19,0.0,1.0,11.516188021136456,58.288916817370904,40.616215574270605,0.0,1.0
2001-09-20,0.0,1.0,4.578208876553567,58.86932204673654,43.82709445986172,0.0,1.0
2001-09-21,0.0,1.0,4.447520624358023,65.23033393771863,46.92759116378204,0.0,1.0
2001-09-24,0.0,0.0,16.957011487866442,59.43877960414735,47.54758264980298,0.0,0.0
2001-09-25,0.0,0.0,18.28708749631492,56.009729737827456,47.7779618379358,0.0,0.0
2001-09-26,0.0,0.0,18.99708296259859,49.75000248875819,47.56049425764899,0.0,0.0
2001-09-27,0.0,0.0,17.890714146431836,50.77213841751972,47.58390390263052,0.0,0.0
2001-09-28,1.0,0.0,19.988227461259275,52.051702988836105,47.36419085743129,0.0,0.0
2001-10-01,0.0,0.0,25.032610020346407,49.521013938092025,46.32722710183454,0.0,0.0
2001-10-02,0.0,0.0,25.784371315804144,44.82441415555889,44.94424970966007,0.0,0.0
2001-10-03,0.0,0.0,32.240493758486444,38.005629693340346,42.320164164580774,0.0,0.0
2001-10-04,0.0,0.0,35.05783421415736,35.99329290839117,39.3913381080422,0.0,0.0
2001-10-05,0.0,0.0,34.31414784799439,22.890615729452144,38.004067310827864,0.0,0.0
2001-10-08,0.0,0.0,35.15445505438167,24.076538411084233,36.625412884763406,0.0,0.0
2001-10-09,0.0,0.0,36.528879186797546,15.915811149621927,36.816768721647904,0.0,0.0
2001-10-10,0.0,0.0,42.656518346210156,13.87674281956317,37.82326286941292,0.0,0.0
2001-10-11,0.0,0.0,49.15317592703942,6.0299349563210525,40.703438592641156,0.0,0.0
2001-10-12,0.0,0.0,36.40588486052877,10.25775600554134,41.798574260397984,0.0,0.0
2001-10-15,0.0,0.0,35.28484708880272,10.386074911480287,42.707088861812636,0.0,0.0
2001-10-16,0.0,0.0,40.89825781336224,10.410462836701916,43.900889551627365,0.0,0.0
2001-10-17,0.0,0.0,46.11108123125682,9.26879030136894,45.5170046732605,0.0,0.0
2001-10-18,0.0,0.0,42.43028953498217,10.667914872722749,46.53851654724839,0.0,0.0
2001-10-19,0.0,0.0,36.473707274873355,16.327242466604847,45.93972943858224,0.0,0.0
2001-10-22,0.0,0.0,39.4666626116536,16.262172709861506,45.63247810395257,0.0,0.0
2001-10-23,0.0,0.0,37.209104745550405,16.42002359751073,45.14191059571243,0.0,0.0
2001-10-24,0.0,0.0,34.911250430247534,18.40775608608864,44.12837173616233,0.0,0.0
2001-10-25,0.0,0.0,33.368161684874465,16.707423621614208,43.352858032147246,0.0,0.0
2001-10-26,0.0,0.0,36.08556066501679,16.48531674307883,42.91932985560857,0.0,0.0
2001-10-29,0.0,0.0,34.50600021821846,23.11295195506803,41.26602713186258,0.0,0.0
2001-10-30,0.0,0.0,26.50111204271093,28.951568476958666,38.634096942160895,0.0,0.0
2001-10-31,0.0,0.0,21.49864849873481,29.560653848251683,37.00233957082303,0.0,0.0
2001-11-01,0.0,0.0,21.263797357228952,27.587953051691144,35.284001540855606,0.0,0.0
2001-11-02,0.0,0.0,23.73309424960829,27.42288664272993,33.278917643852054,0.0,0.0
2001-11-05,0.0,0.0,22.433081541174573,27.78748171297936,31.66340698762639,0.0,0.0
2001-11-06,0.0,0.0,17.704970481936652,29.1472851826452,31.14617229420754,0.0,0.0
2001-11-07,0.0,0.0,21.650890168340077,28.160317468899603,29.854888424701663,0.0,0.0
2001-11-08,0.0,0.0,26.29844148969128,22.8015684792234,28.23110635952262,0.0,0.0
2001-11-09,0.0,0.0,23.090472787093763,24.799085217799007,26.4694429291483,0.0,0.0
2001-11-12,0.0,0.0,17.628672806682417,29.478264590877963,26.375530142603825,0.0,0.0
2001-11-13,0.0,0.0,25.194525922340063,27.92883440667028,24.859213166664887,0.0,0.0
2001-11-14,0.0,0.0,29.37706325099027,24.75429564787725,23.69354842666072,0.0,0.0
2001-11-15,0.0,0.0,28.17008822849229,25.521191600764705,22.353549934814282,0.0,0.0
2001-11-16,0.0,0.0,27.945445050418385,24.86288189048565,21.173815455452626,0.0,0.0
2001-11-19,0.0,0.0,29.735824161362014,17.89278471853195,21.43749936547939,0.0,0.0
2001-11-20,0.0,0.0,31.628963324505204,18.552136734192445,21.767625588432146,0.0,0.0
2001-11-21,0.0,1.0,32.113267176581175,20.56329897489601,21.778952190304054,0.0,0.0
2001-11-23,0.0,0.0,31.48653772787648,21.0094292620052,21.648879193203012,0.0,0.0
2001-11-26,0.0,0.0,31.67426555058116,21.321393266395198,21.49791078024413,0.0,0.0
2001-11-27,0.0,0.0,32.75889474555857,20.701817536165038,21.573285354595466,0.0,0.0
2001-11-28,0.0,0.0,26.227473194987127,31.33467200560084,20.666086087703825,0.0,0.0
2001-11-29,0.0,0.0,21.27273358463388,35.049897133473,20.937162127720704,0.0,0.0
2001-11-30,0.0,0.0,21.72358453450003,34.06778120105925,21.022053395711925,0.0,0.0
2001-12-03,0.0,0.0,21.578291626036282,33.679300951329196,21.084711715706025,0.0,0.0
2001-12-04,0.0,0.0,13.68201134502176,34.42397856916609,22.65846256278019,0.0,0.0
2001-12-05,0.0,0.0,18.32728586002131,34.005527871109884,23.179909642317657,0.0,0.0
2001-12-06,0.0,0.0,20.933784288461762,34.215546544307195,23.244435383213702,0.0,0.0
2001-12-07,0.0,0.0,21.231842912222536,27.108023924619,22.45240233389461,0.0,0.0
2001-12-10,0.0,0.0,19.755347986208733,32.57411167835716,22.598392603451433,0.0,0.0
2001-12-11,0.0,0.0,18.650938405394772,33.58261890586193,23.02610562242703,0.0,0.0
2001-12-12,0.0,0.0,18.345844648009628,28.621671076076776,22.944139647420997,0.0,0.0
2001-12-13,0.0,0.0,17.391655261225218,32.524638375097844,23.47075254946261,0.0,0.0
2001-12-14,0.0,0.0,12.320098873231476,38.48615203839086,25.472958897598573,0.0,0.0
2001-12-17,0.0,0.0,14.333091187036887,38.12825652602427,26.893284562337705,0.0,0.0
2001-12-18,0.0,0.0,18.036990071407477,25.945947764250693,26.256755436166486,0.0,0.0
2001-12-19,0.0,0.0,27.552149239808816,21.249727557816808,25.303723037722712,0.0,0.0
2001-12-20,0.0,0.0,30.114781511839947,21.526697351017603,24.684186084946226,0.0,0.0
2001-12-21,0.0,0.0,30.138981156894197,19.22561000512989,24.50015070354036,0.0,0.0
2001-12-24,0.0,0.0,32.61605449998995,20.236231546487065,24.423242720837425,0.0,0.0
2001-12-26,0.0,0.0,26.692841672814307,20.76788026684492,23.570434383628214,0.0,0.0
2001-12-27,0.0,0.0,24.498114361828648,21.568324751344882,22.341112072792548,0.0,0.0
2001-12-28,0.0,0.0,31.035425181288442,21.64229682511795,22.018983413548327,0.0,0.0
2001-12-31,0.0,0.0,31.50621207997539,18.62025351701231,22.282405767295852,0.0,0.0
2002-01-02,0.0,0.0,31.341887866638395,20.44593369263891,22.193634432852573,0.0,0.0
2002-01-03,0.0,0.0,33.189053711219,20.01574379551016,22.376919684277677,0.0,0.0
2002-01-04,0.0,0.0,37.66905126914349,17.500817929716113,23.389754631592826,0.0,0.0
2002-01-07,0.0,0.0,39.11760084931803,10.709991377014383,25.79132962293444,0.0,0.0
2002-01-08,0.0,0.0,34.375139109658626,22.147319519218975,25.494346026561665,0.0,0.0
2002-01-09,0.0,0.0,30.9850148261138,22.448327067898827,24.814487836160588,0.0,0.0
2002-01-10,0.0,0.0,20.20068472339056,24.073041299402174,23.6667671801433,0.0,0.0
2002-01-11,0.0,0.0,17.577882670031293,27.13667577241853,23.50323825107553,0.0,0.0
2002-01-14,0.0,0.0,17.95031293049378,27.318555785280385,23.30262621126023,0.0,0.0
2002-01-15,0.0,0.0,20.483619489782253,27.553779952495397,22.689441005743422,0.0,0.0
2002-01-16,0.0,0.0,17.326193745203028,29.056758976432267,22.875243957957487,0.0,0.0
2002-01-17,0.0,0.0,23.31827974859351,29.67144243115601,22.097685418379907,0.0,0.0
2002-01-18,0.0,0.0,17.727402841711623,30.751579519402483,22.438251805373632,0.0,0.0
2002-01-22,0.0,0.0,17.1050723286231,31.62688254772589,22.964045181956177,0.0,0.0
2002-01-23,0.0,0.0,16.792155243381345,29.608996724491266,23.29674319953925,0.0,0.0
2002-01-24,0.0,0.0,18.556435584082653,29.47194860616765,23.256062448202986,0.0,0.0
2002-01-25,0.0,0.0,14.589519619205802,30.96825859421716,24.162884800342407,0.0,0.0
2002-01-28,0.0,0.0,12.754893486299961,34.81016993606401,25.74901068618118,0.0,0.0
2002-01-29,0.0,0.0,11.080446732193696,32.37561293661501,27.41007456698477,0.0,0.0
2002-01-30,0.0,0.0,10.333628929912496,35.79087607408289,29.394530385893145,0.0,0.0
2002-01-31,0.0,0.0,10.505008029104218,34.50113610889276,31.103310307873397,0.0,0.0
2002-02-01,0.0,0.0,10.471226294919274,33.061355253045186,32.588249816303595,0.0,0.0
2002-02-04,0.0,0.0,10.107935001233859,39.713321852201936,34.50503222295477,0.0,0.0
2002-02-05,0.0,0.0,7.140233803179427,41.960990687282745,37.10583491420753,0.0,0.0
2002-02-06,0.0,0.0,7.000058051665822,40.46598635511927,39.49148861431133,0.0,0.0
2002-02-07,0.0,0.0,3.261307300250302,39.891791184100974,42.73387835111651,0.0,0.0
2002-02-08,0.0,0.0,5.314567165248018,40.40983733337952,45.163880907188606,0.0,0.0
