,Date,pos_k,neg_k,std,pos_k_hl,neg_k_hl
220,2002-03-13,,,11.917509992520268,,
221,2002-03-14,,,11.324329452017295,,
222,2002-03-15,,,10.368089263272543,,
223,2002-03-18,,,9.435973151479272,,
224,2002-03-19,,,8.505010563486001,,
225,2002-03-20,,,7.661714156549947,,
226,2002-03-21,,,6.939703697047776,,
227,2002-03-22,,,6.376081081301601,,
228,2002-03-25,,,5.65749594786968,,
229,2002-03-26,,,5.065054472372949,,
230,2002-03-27,,,4.398599957345406,,
231,2002-03-28,,,3.596489069730449,,
232,2002-04-01,,1.0,2.9581028431569325,,1.0
233,2002-04-02,,,2.418195550816097,,0.0
234,2002-04-03,,,2.0038578352715284,,
235,2002-04-04,,,1.525694200256683,,
236,2002-04-05,,,1.2119688361773444,,
237,2002-04-08,,,1.198801185645316,,
238,2002-04-09,,,1.139148271022226,,
239,2002-04-10,,,1.2135003574688485,,
240,2002-04-11,,,2.027562558106924,,
241,2002-04-12,,,2.898529424588624,,
242,2002-04-15,,,4.066381851544651,,
243,2002-04-16,,,4.5226264549380755,,
244,2002-04-17,,,4.761860021043861,,
245,2002-04-18,,,4.945789319520815,,
246,2002-04-19,,,5.122006472543229,,
247,2002-04-22,,,5.472109177858246,,
248,2002-04-23,,,5.713873401957099,,
249,2002-04-24,,,5.944591531729493,,
250,2002-04-25,,,6.68390312470827,,
251,2002-04-26,,,7.856654145202207,,
252,2002-04-29,,,9.376522775626677,,
253,2002-04-30,,,10.410297133514568,,
254,2002-05-01,,,10.78314099882285,,
255,2002-05-02,,,10.397982084618826,,
256,2002-05-03,,,9.543603500372267,,
257,2002-05-06,,,8.820440527105474,,
258,2002-05-07,,,8.096121107835147,,
259,2002-05-08,,,6.865829014931577,,
260,2002-05-09,1.0,,5.443960690665532,1.0,
261,2002-05-10,,,4.471902087226416,0.0,
262,2002-05-13,,,3.834658443507746,,
263,2002-05-14,,,3.304483034929917,,
264,2002-05-15,,,2.9222274240690465,,
265,2002-05-16,,,2.7946555621525304,,
266,2002-05-17,,,3.4716309887976085,,
267,2002-05-20,,,4.390882372393432,,
268,2002-05-21,,,4.7734585704537835,,
269,2002-05-22,,,4.9234512639650365,,
270,2002-05-23,,,4.892470548247786,,
271,2002-05-24,,,4.317693421169854,,
272,2002-05-28,,,3.303929711696418,,
273,2002-05-29,,1.0,2.4759738091680443,,1.0
274,2002-05-30,,,2.4467887137019813,,0.0
275,2002-05-31,,,3.247926404270205,,
276,2002-06-03,,,4.346383874977789,,
277,2002-06-04,,,5.4358063409997595,,
278,2002-06-05,,,6.283825557699713,,
279,2002-06-06,,,6.960940028159079,,
280,2002-06-07,,,7.533107152091327,,
281,2002-06-10,,,7.714605071498565,,
282,2002-06-11,,,7.892038990769444,,
283,2002-06-12,,,7.902782005813778,,
284,2002-06-13,,,7.9504928137341135,,
285,2002-06-14,,,7.894472255263015,,
286,2002-06-17,,,7.249424039039121,,
287,2002-06-18,1.0,,6.329557229957284,1.0,
288,2002-06-19,,,5.232031964780223,0.0,
289,2002-06-20,,,4.180358634366174,,
290,2002-06-21,,1.0,3.6983277583125935,,1.0
291,2002-06-24,,,3.5668194513413938,,0.0
292,2002-06-25,,,4.15869275021238,,
293,2002-06-26,,,5.7011870196636645,,
294,2002-06-27,,,6.988573365899077,,
295,2002-06-28,,,8.182157839575071,,
296,2002-07-01,,,8.981152336838104,,
297,2002-07-02,,,9.36834174137324,,
298,2002-07-03,,,9.402840883154756,,
299,2002-07-05,,,8.722319692554786,,
300,2002-07-08,,,7.827058225249173,,
301,2002-07-09,,,6.876039559045428,,
302,2002-07-10,,,6.150866530683773,,
303,2002-07-11,,,6.205981690466811,,
304,2002-07-12,,,6.313083524085769,,
305,2002-07-15,,,6.270709128859475,,
306,2002-07-16,,,6.276540486154469,,
307,2002-07-17,,,6.317048720794313,,
308,2002-07-18,1.0,,6.471396855728695,1.0,
309,2002-07-19,,,6.254210660113608,0.0,
310,2002-07-22,,1.0,6.902442314801995,,1.0
311,2002-07-23,,,10.161637957874541,,0.0
