Date,Open,High,Low,Close,Adj Close,Volume,MA-Close,EMA-12-Close,EMA-12-Volume,EMA-26-Close,neg_and_above_threshold,PPO,PPO-EMA-Trigger,Avg-Gain,Avg-Loss,RS,RSI,P_DI,N_DI,TR,ATR,POS_DI14,NEG_DI14,DX,ADX
2001-04-23,494.5,494.5,480.5,484.89999400000005,423.410248,1055100,,,,,False,,,,,,,,,14.0,,,,,
2001-04-24,488.5,498.0,482.10000599999995,487.0,425.24401900000004,1033500,,,,,False,,,,,,,,,15.89999400000005,,,,,
2001-04-25,487.5,497.0,482.60000599999995,493.0,430.483154,1000900,,,,,False,,,,,,,,,14.39999400000005,,,,,
2001-04-26,492.799988,503.5,490.10000599999995,495.10000599999995,432.31683300000003,1009900,,,,,False,,,,,,,,,13.39999400000005,,,,,
2001-04-27,504.5,510.0,498.60000599999995,509.10000599999995,444.54150400000003,1060700,,,,,False,,,,,,,,,11.39999400000005,,,,,
2001-04-30,514.799988,514.799988,491.5,491.5,429.17346200000003,1137100,,,,,False,,,,,,,,,23.299987999999985,,,,,
2001-05-01,492.0,504.700012,489.299988,504.0,440.08828700000004,977700,,,,,False,,,,,,,,,15.40002400000003,,,,,
2001-05-02,504.0,510.299988,499.0,506.0,441.83459500000004,1055400,,,,,False,,,,,,,,,11.299987999999985,,,,,
2001-05-03,500.0,510.0,495.10000599999995,510.0,445.45065300000005,950200,,,,,False,,,,,,,,,14.89999400000005,,,,,
2001-05-04,500.0,512.5,497.5,507.799988,443.529114,1091300,498.8399994,,,,False,,,,,,,,,15.0,,,,,
2001-05-07,500.5,508.60000599999995,497.0,506.5,442.393646,877000,501.0,,,,False,,,,,,,,,11.60000599999995,,,,,
2001-05-08,506.5,506.5,496.0,498.0,434.969513,899100,502.1,499.40833283333336,1012325.0,,False,,,,,,,,,10.5,,,,,
2001-05-09,491.0,496.0,489.10000599999995,494.5,431.91250599999995,893800,502.25,498.65320470512825,994090.3846153845,,False,,,,,,,,,6.899994000000049,,,,,
2001-05-10,500.0,501.799988,494.60000599999995,496.0,433.222687,929600,502.3399994,498.24501936587774,984168.7869822484,,False,,,,,,,,,7.199982000000034,13.22856800000002,,,,
2001-05-11,499.5,501.299988,489.10000599999995,492.60000599999995,430.252991,684900,500.68999940000003,497.3765557711273,938127.4351388256,,False,,,3.157143714285707,-2.607142857142857,1.2109592328767096,54.77076261153463,2.1714259999999967,1.935714714285719,12.199982000000034,13.155097571428593,16.506346594616616,14.71455991698515,5.739060385596534,
2001-05-14,492.60000599999995,501.0,491.0,501.0,437.589783,793400,501.6399994,497.93400872941544,915861.6758866985,,False,,,3.607142857142857,-2.607142857142857,1.2232879765166313,55.02157117915221,1.9214259999999967,1.935714714285719,10.0,12.929733459183694,14.86052288754067,14.971033396754402,0.37044835395299447,
2001-05-15,503.299988,510.0,501.5,505.5,441.520325,929300,501.78999940000006,499.09800738642843,917929.110365668,,False,,,3.5,-2.607142857142857,1.3806262230919766,57.99424578709412,2.5642831428571395,1.935714714285719,8.5,12.61332392638486,20.329955512306388,15.346586875776206,13.968193953108047,
2001-05-16,505.5,520.0,500.0,517.900024,452.350861,1363000,502.98000179999997,501.9906253269779,986401.554924796,,False,,,4.235715571428577,-2.607142857142857,1.3626223444227008,57.67414955840745,2.8142831428571395,1.935714714285719,20.0,13.140943645928798,21.416141935355103,14.730408762428743,18.49618578775281,
2001-05-17,513.5,521.5,504.0,506.89999400000005,442.743103,2014600,502.6700012,502.74591281513517,1144585.931090212,,False,,,3.2357155714285772,-3.3928592857142843,1.563601925463493,60.99238379924362,2.4571402857142823,1.935714714285719,17.5,13.452304814076742,18.26557099080215,14.389465158863715,11.869856196677636,
2001-05-18,509.0,509.89999400000005,504.0,508.60000599999995,444.227875,1186600,502.750003,503.6465425358836,1151049.63399941,,False,,,3.3571449999999987,-2.135716000000002,0.9822364185266048,49.55193080635157,2.4571402857142823,1.4285714285714366,5.899994000000049,12.912854041642692,19.02863826842807,11.06317336170945,26.470539576092044,
2001-05-21,507.5,517.900024,505.0,515.599976,450.341858,1122900,503.66000060000005,505.48553229959384,1146718.921076424,,False,,,2.9642857142857144,-2.135716000000002,1.5587670001296874,60.91867684907159,3.0285709999999955,1.2714277142857213,12.90002400000003,12.911937610096787,23.455588862447218,9.846916494481038,40.863809560607216,
2001-05-22,519.599976,527.5,516.5,525.5,458.9888,1405000,506.41000060000005,508.5646811765794,1186454.471680051,,False,,,3.528573142857145,-2.135716000000002,1.4068312262415372,58.45159439943026,3.314285285714281,1.2714277142857213,11.0,12.775370637947017,25.94277207010944,9.952178690684452,44.548308440335425,
2001-05-23,522.5,523.900024,513.400024,520.099976,454.272217,1238400,508.9699982,510.3393419186441,1194446.0914215816,,False,,,3.2428588571428594,-2.5214320000000043,1.6216975287473805,61.856774512131096,3.314285285714281,1.2142835714285727,10.5,12.612844163807944,26.277065209641542,9.627357284829628,46.37230393380024,
2001-05-24,522.0,530.0,521.099976,525.700012,459.16354400000006,1072700,511.93999940000003,512.7025219311604,1175715.9235105691,,False,,,3.642861428571434,-2.364288285714289,1.3032510403542945,56.58310872417206,3.5714264285714217,1.2142835714285727,8.90002400000003,12.347642723535952,28.92395340985931,9.834132705459771,49.253775451142076,
2001-05-25,528.0,528.299988,518.099976,518.599976,452.962067,661000,514.5399964000001,513.6098225571357,1096528.858355097,,False,,,3.642861428571434,-2.778577428571436,1.5217391304347827,60.3448275862069,3.5714264285714217,1.3928550000000013,10.200012000000015,12.19424052899767,29.287813538519586,11.422236560676485,43.884929972601306,
2001-05-29,523.5,524.5,514.099976,516.0,450.691406,886800,516.0399964000001,513.9775421637302,1064262.8801466206,505.2846139999999,False,1.7204023084958302,,3.642861428571434,-2.357147142857148,1.325411756312708,56.99686314540478,3.5714264285714217,1.6071407142857157,10.40002400000003,12.066082205497837,29.598890242469285,13.319490841471573,37.93106587398544,
2001-05-30,516.0,522.400024,505.700012,507.799988,443.529114,1158800,516.2699952,513.027149215464,1078807.052431756,505.47093799999993,False,1.4948853924939267,,3.642861428571434,-2.692862285714292,1.5298897290206774,60.4725854835143,3.5714264285714217,1.7142814285714232,16.700012000000015,12.39707719081942,28.808616527904015,13.828109659919871,35.135218407698126,
