Date,Open,High,Low,Close,Adj Close,Volume,MA-Close,EMA-12-Close,EMA-12-Volume,EMA-26-Close,neg_and_above_threshold,PPO,PPO-EMA-Trigger,Avg-Gain,Avg-Loss,RS,RSI,P_DI,N_DI,TR,ATR,POS_DI14,NEG_DI14,DX,ADX
2001-04-23,105.349998,105.849998,104.800003,105.150002,70.294106,2296500,,,,,False,,,,,,,,,1.0499949999999956,,,,,
2001-04-24,105.610001,106.480003,104.449997,104.800003,70.06012700000001,2812900,,,,,False,,,,,,,,,2.030006,,,,,
2001-04-25,105.099998,106.550003,104.449997,106.459999,71.169861,2232600,,,,,False,,,,,,,,,2.1000060000000076,,,,,
2001-04-26,106.699997,107.790001,106.290001,107.019997,71.544136,2626400,,,,,False,,,,,,,,,1.5,,,,,
2001-04-27,107.650002,108.290001,107.099998,108.230003,72.353096,3045100,,,,,False,,,,,,,,,1.1900030000000044,,,,,
2001-04-30,108.489998,109.120003,107.099998,107.220001,71.677933,3978100,,,,,False,,,,,,,,,2.0200049999999976,,,,,
2001-05-01,107.449997,109.099998,107.300003,109.0,72.867828,3892600,,,,,False,,,,,,,,,1.7999949999999956,,,,,
2001-05-02,109.050003,109.489998,107.959999,108.690002,72.660645,4863600,,,,,False,,,,,,,,,1.5299990000000037,,,,,
2001-05-03,108.0,108.190002,107.269997,108.139999,72.29293100000001,3190400,,,,,False,,,,,,,,,0.9200050000000033,,,,,
2001-05-04,106.949997,109.809998,106.769997,109.800003,73.402702,5031000,107.45100090000001,,,,False,,,,,,,,,3.0400009999999895,,,,,
2001-05-07,109.449997,110.029999,108.949997,109.220001,73.014931,2489400,107.85800079999999,,,,False,,,,,,,,,1.0800020000000075,,,,,
2001-05-08,109.639999,109.639999,108.199997,108.809998,72.740791,3099900,108.25900029999998,107.71166733333332,3296541.6666666665,,False,,,,,,,,,1.4400020000000069,,,,,
2001-05-09,108.300003,109.32,108.099998,108.610001,72.607162,2595900,108.47400049999999,107.8498725128205,3188750.641025641,,False,,,,,,,,,1.2200019999999938,,,,,
2001-05-10,109.739998,109.949997,109.110001,109.260002,73.041718,2157800,108.69800099999998,108.0668155108481,3030142.8500986197,,False,,,,,,,,,0.8399959999999993,1.554286928571429,,,,
2001-05-11,109.110001,109.370003,107.839996,108.529999,72.553703,3418400,108.7280006,108.13807450917916,3089874.7193142166,,False,,,0.5371431428571428,-0.2957147857142855,1.816423015709878,64.49397003141766,0.4378570714285713,0.20071471428571336,1.5300069999999977,1.5525526479591838,28.202397645202588,12.92804559958408,37.13636625482889,
2001-05-14,108.349998,108.989998,108.110001,108.989998,72.861137,2258600,108.90500030000001,108.26913966161314,2961986.300958183,,False,,,0.570000214285714,-0.27071485714285715,1.8354430357774607,64.73214282981331,0.39285671428571434,0.20071471428571336,0.879997000000003,1.5045129588192423,26.111886373782546,13.340843168491975,32.37049338146832,
2001-05-15,109.099998,109.75,108.139999,109.220001,73.014931,3467400,108.9270004,108.41542602136496,3039742.2546569244,,False,,,0.46785785714285716,-0.27071485714285715,2.07858681112471,67.5175636955754,0.442142571428571,0.20071471428571336,1.610000999999997,1.512047818903582,29.241308766886615,13.274362872416024,37.55543609879213,
2001-05-16,108.400002,112.650002,108.349998,112.459999,75.180901,8124000,109.30400009999998,109.03766801807805,3821935.7539404747,,False,,,0.659286428571428,-0.27071485714285715,1.7787399317966006,64.01246519844526,0.5607142857142853,0.20071471428571336,4.300004000000001,1.7111875461247548,32.76755297711863,11.729556747900746,47.27946682206386,
2001-05-17,112.400002,113.639999,112.150002,112.879997,75.461754,5072100,109.77799989999998,109.62879555375835,4014268.7148727095,,False,,,0.6028572857142862,-0.27071485714285715,2.420464773990675,70.76420702811991,0.5957140714285712,0.20071471428571336,1.4899970000000025,1.695388221401558,35.13732512168223,11.83886450029627,49.596318494264246,
2001-05-18,112.550003,113.16999799999999,112.059998,113.150002,75.762299,3790100,110.11299979999998,110.17051962241092,3979781.220276908,,False,,,0.6221433571428575,-0.19857185714285716,2.2753080252856352,69.46852044815567,0.5364282142857145,0.20714357142857104,1.1099999999999994,1.6535747770157325,32.44051746204223,12.527015669796965,44.28417661662996,
2001-05-21,113.0,113.599998,112.150002,113.300003,75.862747,4280900,110.521,110.65197860357847,4026107.186388153,,False,,,0.5057149285714289,-0.19857185714285716,3.091208641790189,75.55734533347021,0.5671425000000008,0.20714357142857104,1.4499959999999987,1.6390334358003231,34.602253231220445,12.638154103758412,46.49430512255312,
2001-05-22,113.449997,113.449997,112.470001,112.66999799999999,75.440887,3840800,110.90700000000001,110.96244312610486,3997598.388482284,,False,,,0.5057149285714289,-0.2214295000000013,2.525991236870475,71.63918079139758,0.5392853571428579,0.20714357142857104,0.9799959999999999,1.5919593332431572,33.87557369598253,13.011863249457251,44.497442824190166,
2001-05-23,112.300003,112.5,111.059998,111.099998,74.38967099999999,3897400,111.15599970000001,110.98360541439641,3982183.2517927014,,False,,,0.5057149285714289,-0.2942864285714291,2.231421129572655,69.05386330341143,0.5392853571428579,0.25857221428571464,1.4400020000000069,1.5811052380115036,34.10812539088775,16.353890181966076,35.183365165605096,
2001-05-24,111.449997,111.849998,110.550003,111.279999,74.51018499999999,2439600,111.35799940000001,111.02920442756619,3744862.7515169014,,False,,,0.4000004285714291,-0.2942864285714291,1.6927858184810212,62.86373787559191,0.4235713571428588,0.29500042857142816,1.2999949999999956,1.5610259352963958,27.134165266923276,18.897855692283276,17.892565659758876,
2001-05-25,111.349998,111.349998,110.010002,110.150002,73.75361600000001,2465700,111.51999970000001,110.89394251563293,3548068.4820527625,,False,,,0.4000004285714291,-0.333571785714286,1.3463833460114758,57.38121813301051,0.4078570000000009,0.3335719285714284,1.3399959999999993,1.5452380827752246,26.394443972510423,21.587089542366066,10.019176291341033,
2001-05-29,110.449997,110.800003,109.760002,110.410004,73.927689,2103400,111.66200030000002,110.81949043630479,3325811.7925061835,109.40576965384611,False,1.2921811956824745,,0.41857200000000055,-0.30428585714285716,1.2107127117477043,54.765719006092,0.4078570000000009,0.2978576428571427,1.0400010000000037,1.5091497197198518,27.025615462176454,19.73678548689225,15.586945553165327,
2001-05-30,110.019997,110.589996,108.650002,109.0,72.983589,3908700,111.64000020000003,110.53956883071945,3415486.9013513857,109.3757126424501,False,1.064090153244535,,0.41857200000000055,-0.3907149285714289,1.3482344258306522,57.41481391295653,0.4078570000000009,0.3700005714285715,1.9399939999999987,1.5399243111684338,26.485522505358404,24.02719203438185,4.866755812623158,
