,Date,pos_k,neg_k,std,pos_k_hl,neg_k_hl
1621,2007-10-04,,,0.2326886824204009,0.540939250579707,0.1069160608347337
1622,2007-10-05,,,0.33157241228959744,0.3978530964893979,0.0
1623,2007-10-08,,,0.41738229488077633,0.2926152728177351,
1624,2007-10-09,,,0.486222080987371,0.21521435585579074,
1625,2007-10-10,,,0.5280935018498012,0.15828708638620215,
1626,2007-10-11,,,0.5479415824118864,0.1164178923706258,
1627,2007-10-12,,,0.524851978512168,0.0,
1628,2007-10-15,,1.0,0.4505538290947348,,1.0
1629,2007-10-16,,,0.3530238665726689,,0.32420327344568134
1630,2007-10-17,,,0.2701048075310823,,0.10510776251289523
1631,2007-10-18,,,0.2980559683177973,,0.0
1632,2007-10-19,,,0.4661841343701394,,
1633,2007-10-22,,,0.6546614627711449,,
1634,2007-10-23,,,0.8223846094069943,,
1635,2007-10-24,,,0.961560196434976,,
1636,2007-10-25,,,1.0645181948048401,,
1637,2007-10-26,,,1.0915422898789728,,
1638,2007-10-29,,,1.0524002687193856,,
1639,2007-10-30,,,0.9718186271448749,,
1640,2007-10-31,,,0.8374480242123591,,
1641,2007-11-01,,,0.7308448159568107,,
1642,2007-11-02,,,0.7071484546325003,,
1643,2007-11-05,,,0.7560596591490867,,
1644,2007-11-06,,,0.8056112961075556,,
1645,2007-11-07,,,0.9151434179741951,,
1646,2007-11-08,,,1.047501566049438,,
1647,2007-11-09,,,1.1420420772523252,,
1648,2007-11-12,,,1.1909451755221343,,
1649,2007-11-13,,,1.1373275274142125,,
1650,2007-11-14,1.0,,0.9864982845212674,1.0,
1651,2007-11-15,,1.0,0.8369770285176936,0.0,1.0
1652,2007-11-16,1.0,,0.6933054110707217,1.0,0.12338538983809663
1653,2007-11-19,,1.0,0.6075724307441597,0.1767067804588988,1.0
1654,2007-11-20,,,0.5259441850667259,0.0,0.218945798143354
1655,2007-11-21,,,0.5506127223961857,,0.0
1656,2007-11-23,,,0.6032046323344386,,
