Date,Open,High,Low,Close,Adj Close,Volume,MA-Close,MA-Pct-Change,trading_action
2001-05-04,1.731429,1.846429,1.711429,1.839286,1.235999,70263200,1.8043572,0.281064081989965,
2001-05-07,1.83,1.84,1.774286,1.782857,1.1980790000000001,69137600,1.8094286,0.21316674225221352,
2001-05-08,1.810714,1.817857,1.7107139999999998,1.755,1.179359,78859200,1.8132856999999998,-0.2914984660166872,
2001-05-09,1.724286,1.753571,1.690714,1.712857,1.151039,81222400,1.8079999999999998,-0.6676659292035374,
2001-05-10,1.729286,1.75,1.639286,1.642857,1.103999,72244200,1.7959285999999999,-1.332380363005527,
2001-05-11,1.643571,1.677857,1.6257139999999999,1.6321430000000001,1.096799,50761200,1.7719999999999998,-0.8868115124153352,
2001-05-14,1.635,1.691429,1.625,1.663571,1.117919,77305200,1.7562857,-1.1184342046399536,
2001-05-15,1.669286,1.8214290000000002,1.645714,1.655714,1.112639,59256400,1.7366427999999998,-1.0241426734386545,
2001-05-16,1.661429,1.75,1.6321430000000001,1.721429,1.156799,80582600,1.7188571,-0.5859358523753925,
2001-05-17,1.7307139999999999,1.737857,1.660714,1.682143,1.130399,83029800,1.7087857,-0.9279806121972992,
2001-05-18,1.6685709999999998,1.6885709999999998,1.651429,1.680714,1.1294389999999999,39762800,1.6929285,-0.5906924007718123,
2001-05-21,1.687857,1.707857,1.6464290000000001,1.682857,1.1308790000000002,115249400,1.6829284999999998,-0.4541428824813418,
2001-05-22,1.714286,1.723571,1.671429,1.6785709999999998,1.127999,103229000,1.6752855999999998,-0.3197723421009464,
2001-05-23,1.6964290000000002,1.6964290000000002,1.632857,1.659286,1.115039,70260400,1.6699285,0.08554857288802097,
2001-05-24,1.663571,1.6642860000000002,1.6157139999999999,1.657143,1.113599,67939200,1.6713571000000003,-0.03846574738576889,
2001-05-25,1.657143,1.663571,1.607143,1.6257139999999999,1.092479,39685800,1.6707142000000001,-0.7781103434687,
2001-05-29,1.594286,1.607143,1.486429,1.533571,1.030559,128997400,1.6577141999999998,-1.4650112787837661,
2001-05-30,1.4828569999999999,1.4828569999999999,1.378571,1.412857,0.9494389999999999,194269600,1.6334284999999997,-1.8147656906929217,
2001-05-31,1.4142860000000002,1.445714,1.3921430000000001,1.425,0.957599,110723200,1.6037855999999997,-1.1846970068817262,
2001-06-01,1.437857,1.506429,1.427143,1.492143,1.0027190000000001,114018800,1.5847855999999996,-1.293550370472824,
2001-06-04,1.505714,1.507857,1.461429,1.475714,0.9916790000000001,70480200,1.5642855999999996,-1.1963480326098925,
2001-06-05,1.485714,1.5071430000000001,1.453571,1.495714,1.005119,117948600,1.5455712999999998,-1.2801544645659446,
2001-06-06,1.495,1.495,1.452143,1.4807139999999999,0.9950389999999999,55794200,1.5257855999999999,-0.7349853085518707,
2001-06-07,1.479286,1.55,1.4607139999999998,1.547143,1.039679,81295200,1.5145712999999998,-0.8866271267651713,
